"date","hono","low_quality_flag","no","no2","nox","Upwelling","Sahel","Sahara","West.Africa","Central.Africa","Europe","North.America","South.America","North.Atlantic","South.Atlantic","year","campaign"
2019-08-15 01:00:00,NA,NA,1.04388246388786,26.2726363002925,27.3165187641803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:05:00,NA,NA,1.0665552288244,20.0042124816587,21.0707677104831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:10:00,NA,NA,0.558720378230795,17.6174899160659,18.1762102942967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:15:00,NA,NA,0.197836746662203,28.430329843492,28.6281665901542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:20:00,NA,NA,-0.787633754724697,31.0757287384681,30.2880949837434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:25:00,NA,NA,-4.13272057127654,25.9718583051418,21.8391377338653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:30:00,NA,NA,0.616925758054826,28.2765724274419,28.8934981854967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:35:00,NA,NA,-1.53400395525806,21.5247156916773,19.9907117364192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:40:00,NA,NA,0.642266224674098,14.1037768956009,14.746043120275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:45:00,NA,NA,2.61358018309252,25.9398328548377,28.5534130379302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:50:00,NA,NA,-3.28289722175279,38.0649931200183,34.7820958982655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 01:55:00,NA,NA,-3.34320637834294,25.8315572933114,22.4883509149685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:00:00,NA,NA,-3.71757601850826,19.0396793163469,15.3221032978386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:05:00,NA,NA,NA,29.9614623191611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:25:00,NA,NA,0.940025639546969,31.3849313958429,32.3249570353898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:30:00,NA,NA,-2.82284404542809,22.8415355986124,20.0186915531843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:35:00,NA,NA,1.9359216977146,29.6462557311477,31.5821774288623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:40:00,NA,NA,0.477043243527054,26.7648768966211,27.2419201401481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:45:00,NA,NA,-0.384947377281847,22.1242533657296,21.7393059884477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:50:00,NA,NA,1.12011869556021,18.5499562567516,19.6700749523118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 02:55:00,NA,NA,1.39853329118744,29.3769038517347,30.7754371429221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:00:00,NA,NA,-1.93923462524192,20.1924327894621,18.2531981642202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:05:00,NA,NA,0.0570136450280552,22.10361132932,22.160624974348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:10:00,NA,NA,1.07202042267382,15.4724530070239,16.5444734296977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:15:00,NA,NA,-1.42771653018458,23.8782022550932,22.4504857249086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:20:00,NA,NA,-1.02087718468308,19.2826314711797,18.2617542864966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:25:00,NA,NA,-2.05716477488325,19.8156356934733,17.75847091859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:30:00,NA,NA,-0.444362493175356,22.8363591021337,22.3919966089583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:35:00,NA,NA,-3.51533643285807,27.9887696571979,24.4734332243399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:40:00,NA,NA,-3.94019437614599,31.4439879939719,27.5037936178259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:45:00,NA,NA,-0.136315894033889,27.2122357191101,27.0759198250762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:50:00,NA,NA,-4.23486312787885,36.8924359988077,32.6575728709289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 03:55:00,NA,NA,-0.7996944980961,26.6048439730614,25.8051494749653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:00:00,NA,NA,-1.41889883585156,28.2179431772049,26.7990443413533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:05:00,NA,NA,-2.35854064503897,29.7339720386322,27.3754313935932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:10:00,NA,NA,-0.813818172452055,31.4333950087029,30.6195768362508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:15:00,NA,NA,-3.89386660245003,18.3291198045721,14.4352532021221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:20:00,NA,NA,-1.28078515778775,21.8643153566146,20.5835301988269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:25:00,NA,NA,-3.18216789977315,23.9638152986027,20.7816473988295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:30:00,NA,NA,-7.54608694309805,28.3456817062176,20.7995947631196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:35:00,NA,NA,-3.07166935374445,20.0878376951383,17.0161683413938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:40:00,NA,NA,0.43246511882281,22.6901873593198,23.1226524781426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:45:00,NA,NA,0.610946865400704,22.5558364273265,23.1667832927272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:50:00,NA,NA,-2.40734818450955,27.9254173769115,25.5180691924019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 04:55:00,NA,NA,-2.68281262655688,25.5843295404865,22.9015169139297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:00:00,NA,NA,-3.27370231209759,26.1017940181093,22.8280917060118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:05:00,NA,NA,-0.922220763333838,26.5608796701898,25.638658906856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:10:00,NA,NA,-0.870288162121938,23.4557775067397,22.5854893446178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:15:00,NA,NA,-0.186428328071167,13.3308285296237,13.1444002015525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:20:00,NA,NA,1.95039925989215,13.4748761854182,15.4252754453103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:25:00,NA,NA,-3.27467468061245,23.3923772807511,20.1177026001387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:30:00,NA,NA,-3.28632048578879,26.5273128687245,23.2409923829357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:35:00,NA,NA,-1.69083953783428,41.8412232960885,40.1503837582542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:40:00,NA,NA,-1.13210256082597,24.7473616444971,23.6152590836711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:45:00,NA,NA,2.43445311812016,25.6440919528783,28.0785450709984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:50:00,NA,NA,0.705706524267215,17.5202584596535,18.2259649839207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 05:55:00,NA,NA,-3.23079657438019,21.4269870815559,18.1961905071758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:00:00,NA,NA,-2.67830925041334,29.6705168992965,26.9922076488831,1.1,0,0,0,0,0.22,0,0,98.68,0,2019,"August 2019"
2019-08-15 06:05:00,NA,NA,1.01632208296098,23.7374462307023,24.7537683136632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:10:00,NA,NA,-2.78654878077583,18.4772821829844,15.6907334022086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:15:00,NA,NA,-7.18144532853535,24.0366742838313,16.855228955296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:20:00,NA,NA,-2.28817995759786,24.8847791042356,22.5965991466378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:25:00,NA,NA,-3.79708877725837,23.9751797597018,20.1780909824434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:30:00,NA,NA,0.741949735932965,31.0188558080208,31.7608055439538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:35:00,NA,NA,16.5814723886259,21.3449101681207,37.9263825567466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:40:00,NA,NA,-2.49870924284789,2.49455610532764,-0.00415313752024771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:45:00,NA,NA,-1.31173429845096,30.9263734798328,29.6146391813819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:50:00,NA,NA,-0.695953901490327,29.1047706642854,28.4088167627951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 06:55:00,NA,NA,2.13892284612881,28.476971217361,30.6158940634898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:00:00,NA,NA,-1.55614178538583,29.7885603892228,28.232418603837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:05:00,NA,NA,-3.15945745212454,27.5794474019337,24.4199899498091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:10:00,NA,NA,-1.46707589464786,34.9464821448842,33.4794062502364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:15:00,NA,NA,-2.97373343692102,30.7420478923924,27.7683144554714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:20:00,NA,NA,-0.782385378381321,31.9411327762879,31.1587473979065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:25:00,NA,NA,0.554603700028401,22.5852348519784,23.1398385520068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:30:00,NA,NA,-0.784023822129752,23.4555468536758,22.671523031546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:35:00,NA,NA,-4.83017799660111,30.3245729589283,25.4943949623272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:40:00,NA,NA,-0.477668557184521,26.3069983426269,25.8293297854423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:45:00,NA,NA,1.05798593256826,20.9153948829887,21.973380815557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:50:00,NA,NA,0.219814374323943,21.8329063061886,22.0527206805126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 07:55:00,NA,NA,-2.59539935096492,16.1038400180774,13.5084406671125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:00:00,NA,NA,-0.644126357224208,34.0951744442028,33.4510480869786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:05:00,NA,NA,-2.54889505228729,16.4109706273252,13.8620755750379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:10:00,NA,NA,-1.36004177588692,21.5522521272111,20.1922103513242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:15:00,NA,NA,-1.31422335407928,8.6412559749402,7.32703262086092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:20:00,NA,NA,-3.44409240261624,13.6233811834451,10.1792887808288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:25:00,NA,NA,-4.96273339618682,22.9116658486773,17.9489324524905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:30:00,NA,NA,0.0340413940250188,24.3769280270214,24.4109694210464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:35:00,NA,NA,-2.27486602494097,20.2630972082298,17.9882311832889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:40:00,NA,NA,0.509409499735648,12.2918573250176,12.8012668247532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:45:00,NA,NA,0.993952795143645,19.1484804297766,20.1424332249203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:50:00,NA,NA,-0.0702759867925671,31.4225673727501,31.3522913859575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 08:55:00,NA,NA,6.470498558973,15.5220944208288,21.9925929798018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:00:00,NA,NA,6.67355099138206,282.526809419349,289.200360410731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:05:00,NA,NA,0.473832042034793,18.8185831034517,19.2924151454865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:10:00,NA,NA,-0.174631975379248,37.1571775273241,36.9825455519449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:15:00,NA,NA,4.69399624161804,21.5666562867199,26.2606525283379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:20:00,NA,NA,-0.150040338617031,21.913082333335,21.763041994718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:25:00,NA,NA,-0.506524961928936,16.3711430628686,15.8646181009396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:30:00,NA,NA,0.926313151272564,30.169048468977,31.0953616202496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:35:00,NA,NA,2.45087156372966,32.8492624534228,35.3001340171524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:40:00,NA,NA,-0.0732363007449284,37.6277219648008,37.5544856640559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:45:00,NA,NA,-2.58998747366367,36.396436544599,33.8064490709354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:50:00,NA,NA,-1.52808658399482,40.2408679698861,38.7127813858913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 09:55:00,NA,NA,-0.726116002952813,32.1437026167665,31.4175866138137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:00:00,NA,NA,-1.67887025983706,28.9354386773262,27.2565684174891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:05:00,NA,NA,1.69533142500095,25.873666994304,27.568998419305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:10:00,NA,NA,2.24375607352836,46.5918460325933,48.8356021061217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:15:00,NA,NA,-1.02927472905,26.6117723881332,25.5824976590832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:20:00,NA,NA,1.37415234956612,28.1453695614831,29.5195219110492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:25:00,NA,NA,-3.53187230721379,18.9438052018944,15.4119328946806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:30:00,NA,NA,-3.99983301903082,32.5208730944704,28.5210400754396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:35:00,NA,NA,0.37343843246815,22.1447993877759,22.5182378202441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:40:00,NA,NA,2.16859277424636,28.4914479155426,30.6600406897889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:45:00,NA,NA,3.80618289060319,16.6566239085099,20.4628067991131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:50:00,NA,NA,2.21729120850375,25.5908267932212,27.8081180017249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 10:55:00,NA,NA,0.65028597287791,28.9441098359859,29.5943958088639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:00:00,NA,NA,1.39087189692142,32.0903565989131,33.4812284958345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:05:00,NA,NA,0.458483618189729,32.4113470952221,32.8698307134118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:10:00,NA,NA,1.80130598864001,21.6920739011504,23.4933798897904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:15:00,NA,NA,2.58890900001779,30.9572431522144,33.5461521522322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:20:00,NA,NA,4.57043379735597,27.462311161783,32.032744959139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:25:00,NA,NA,2.49745846170149,26.9279070378205,29.425365499522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:30:00,NA,NA,-0.148492607837087,21.6072569630046,21.4587643551675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:35:00,NA,NA,2.51030423037451,16.4162812191296,18.9265854495041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:40:00,NA,NA,0.922155677437542,21.2624618953011,22.1846175727387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:45:00,NA,NA,1.89113308297741,26.2507727922258,28.1419058752032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:50:00,NA,NA,-0.826929259466333,33.8410075793876,33.0140783199212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 11:55:00,NA,NA,3.03810819555381,25.5626140787496,28.6007222743035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:00:00,NA,NA,0.766316016680929,14.4220395704696,15.1883555871506,0.36,0,0,0,0,1.08,0,0,98.56,0,2019,"August 2019"
2019-08-15 12:05:00,NA,NA,-1.29402107126573,25.0015918366942,23.7075707654285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:10:00,NA,NA,2.77499465846681,24.680440864437,27.4554355229038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:15:00,NA,NA,4.04602322168938,30.2432861845711,34.2893094062605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:20:00,NA,NA,3.0336898256033,21.3825011388404,24.4161909644437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:25:00,NA,NA,-0.235487388087083,28.146382691484,27.9108953033969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:30:00,5.96,NA,1.30957653579872,21.6520056225128,22.9615821583115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:35:00,7.04,NA,0.844775934563636,21.2106380556979,22.0554139902615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:40:00,5.69,NA,-1.4549550347705,23.8859409484903,22.4309859137198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:45:00,5.13,NA,-0.876460977525157,18.7906728461844,17.9142118686593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:50:00,5.35,NA,-3.07821774684139,22.4072900377426,19.3290722909012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 12:55:00,4.84,NA,0.00677490308992024,23.4641440231241,23.470918926214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:00:00,4.87,NA,2.00761711472235,23.2245426765609,25.2321597912833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:05:00,4.31,NA,-0.905587278717987,28.1415136408375,27.2359263621195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:10:00,4.57,NA,-0.293492357073848,20.3419591918781,20.0484668348042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:15:00,4.69,NA,3.74006320633593,30.193152860915,33.9332160672509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:20:00,6.01,NA,4.69660878611116,44.6547408103514,49.3513495964626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:25:00,5.87,NA,4.55998677138277,13.4813967538728,18.0413835252556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:30:00,5.79,NA,5.03600584248906,30.3330119495046,35.3690177919937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:35:00,6.97,NA,4.10727409880687,30.6089627391542,34.716236837961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:40:00,7.91,NA,-1.10289081764804,28.7065279711288,27.6036371534807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:45:00,5.85,NA,-0.732232178297375,30.5315607301,29.7993285518026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:50:00,5.13,NA,-0.645583039256504,35.0946982477629,34.4491152085064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 13:55:00,3.92,NA,-1.2534178809557,30.7469985681886,29.4935806872328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:00:00,3.87,NA,2.34273739266798,32.0644843880628,34.4072217807308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:05:00,4.68,NA,6.55814425942345,36.167053393591,42.7251976530145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:10:00,4.92,NA,2.70473241972944,33.1146202779626,35.819352697692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:15:00,5.24,NA,1.72531828755909,26.2959854841532,28.0213037717123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:20:00,NA,NA,2.4621803783411,19.8519019929925,22.3140823713336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:25:00,NA,NA,1.36187107347623,17.7556256619084,19.1174967353846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:30:00,NA,NA,-0.762491227058553,14.2474280034646,13.4849367764061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:35:00,NA,NA,-5.38690124269596,28.0106534491222,22.6237522064262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
2019-08-15 14:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"August 2019"
