date,hono,error,low_quality_flag
07/02/2023 09:44:00,NA,NA,1
07/02/2023 09:44:00,NA,NA,1
07/02/2023 09:45:00,NA,NA,1
07/02/2023 09:45:00,NA,NA,1
07/02/2023 09:46:00,NA,NA,1
07/02/2023 09:46:00,NA,NA,1
07/02/2023 09:47:00,NA,NA,1
07/02/2023 09:47:00,NA,NA,1
07/02/2023 09:48:00,NA,NA,1
07/02/2023 09:48:00,NA,NA,1
07/02/2023 09:49:00,NA,NA,1
07/02/2023 09:49:00,NA,NA,1
07/02/2023 09:50:00,NA,NA,1
07/02/2023 09:50:00,NA,NA,1
07/02/2023 09:51:00,NA,NA,1
07/02/2023 09:51:00,NA,NA,1
07/02/2023 09:52:00,NA,NA,1
07/02/2023 09:52:00,NA,NA,1
07/02/2023 09:53:00,NA,NA,1
07/02/2023 09:53:00,NA,NA,1
07/02/2023 09:54:00,NA,NA,1
07/02/2023 09:54:00,NA,NA,1
07/02/2023 09:55:00,NA,NA,1
07/02/2023 09:55:00,NA,NA,1
07/02/2023 09:56:00,NA,NA,1
07/02/2023 09:56:00,NA,NA,1
07/02/2023 09:57:00,NA,NA,1
07/02/2023 09:57:00,NA,NA,1
07/02/2023 09:58:00,NA,NA,1
07/02/2023 09:58:00,NA,NA,1
07/02/2023 09:59:00,NA,NA,1
07/02/2023 09:59:00,NA,NA,1
07/02/2023 10:00:00,NA,NA,1
07/02/2023 10:00:00,NA,NA,1
07/02/2023 10:01:00,NA,NA,1
07/02/2023 10:01:00,NA,NA,1
07/02/2023 10:02:00,NA,NA,1
07/02/2023 10:02:00,NA,NA,1
07/02/2023 10:03:00,NA,NA,1
07/02/2023 10:03:00,NA,NA,1
07/02/2023 10:04:00,NA,NA,1
07/02/2023 10:04:00,NA,NA,1
07/02/2023 10:05:00,NA,NA,1
07/02/2023 10:05:00,NA,NA,1
07/02/2023 10:06:00,NA,NA,1
07/02/2023 10:06:00,NA,NA,1
07/02/2023 10:07:00,NA,NA,1
07/02/2023 10:07:00,NA,NA,1
07/02/2023 10:08:00,NA,NA,1
07/02/2023 10:08:00,NA,NA,1
07/02/2023 10:09:00,NA,NA,1
07/02/2023 10:09:00,NA,NA,1
07/02/2023 10:10:00,NA,NA,1
07/02/2023 10:10:00,NA,NA,1
07/02/2023 10:11:00,NA,NA,1
07/02/2023 10:11:00,NA,NA,1
07/02/2023 10:12:00,NA,NA,1
07/02/2023 10:12:00,NA,NA,1
07/02/2023 10:13:00,NA,NA,1
