"date","hono","hono_lod","hono_err"
2023-02-07 08:00:00,NA,NA,NA
2023-02-07 09:00:00,NA,NA,NA
2023-02-07 10:00:00,NA,NA,NA
2023-02-07 11:00:00,1.44822479139855,0.404628284808657,0.549450763948513
2023-02-07 12:00:00,2.25695741480298,0.404628284808657,0.630324026288956
2023-02-07 13:00:00,2.80232176026653,0.404628284808657,0.684860460835311
2023-02-07 14:00:00,4.34184096404295,0.404628284808657,0.838812381212953
2023-02-07 15:00:00,3.54229885380435,0.404628284808657,0.758858170189092
2023-02-07 16:00:00,2.94818968285327,0.404628284808657,0.699447253093984
2023-02-07 17:00:00,1.61589709722599,0.404628284808657,0.566217994531256
2023-02-07 18:00:00,0.316557236987708,0.166209645931184,0.197865369629955
2023-02-07 19:00:00,-0.578528620875508,0.166209645931184,0.108356783843633
2023-02-07 20:00:00,-0.971662959491868,0.166209645931184,0.0690433499819972
2023-02-07 21:00:00,-0.700462022499659,0.166209645931184,0.0961634436812182
2023-02-07 22:00:00,-0.586631995426448,0.166209645931184,0.107546446388539
2023-02-07 23:00:00,-0.92903375990677,0.166209645931184,0.0733062699405071
2023-02-08 00:00:00,-0.33008551465416,0.223104474752713,0.190095923287296
2023-02-08 01:00:00,0.015394162079376,0.223104474752713,0.22464389096065
2023-02-08 02:00:00,-0.527624327019969,0.223104474752713,0.170342042050716
2023-02-08 03:00:00,0.0976675477396932,0.223104474752713,0.232871229526682
2023-02-08 04:00:00,NA,NA,NA
2023-02-08 05:00:00,1.04540337524969,0.15649349929371,0.261033836818679
2023-02-08 06:00:00,1.04085177772851,0.15649349929371,0.260578677066561
2023-02-08 07:00:00,1.70518434705724,0.15649349929371,0.327011933999434
2023-02-08 08:00:00,2.55146721962716,0.15649349929371,0.411640221256426
2023-02-08 09:00:00,6.06394289408548,0.15649349929371,0.762887788702258
2023-02-08 10:00:00,NA,NA,NA
2023-02-08 11:00:00,12.1179778175784,0.15649349929371,1.36829128105155
2023-02-08 12:00:00,14.2879623408603,0.15649349929371,1.58528973337974
2023-02-08 13:00:00,15.9423927706387,0.15649349929371,1.75073277635758
2023-02-08 14:00:00,NA,NA,NA
2023-02-08 15:00:00,7.68272896327185,0.15649349929371,0.924766395620895
2023-02-08 16:00:00,4.90645693180016,0.15649349929371,0.647139192473726
2023-02-08 17:00:00,4.16598664169268,0.15649349929371,0.573092163462978
2023-02-08 18:00:00,1.12262005908049,0.15649349929371,0.268755505201759
2023-02-08 19:00:00,0.458159774560593,0.164400272111539,0.210216249567598
2023-02-08 20:00:00,0.492044171227502,0.164400272111539,0.213604689234289
2023-02-08 21:00:00,0.457032531067887,0.164400272111539,0.210103525218327
2023-02-08 22:00:00,0.0426198143792325,0.164400272111539,0.168662253549462
2023-02-08 23:00:00,-0.567390239513156,0.164400272111539,0.107661248160223
2023-02-09 00:00:00,NA,NA,NA
2023-02-09 01:00:00,-1.11192826503071,0.164400272111539,0.0532074456084676
2023-02-09 02:00:00,-0.681517766007783,0.277490258635221,0.209338482034443
2023-02-09 03:00:00,-0.30162351246459,0.277490258635221,0.247327907388763
2023-02-09 04:00:00,-0.402779340180135,0.277490258635221,0.237212324617208
2023-02-09 05:00:00,0.0395459198699049,0.277490258635221,0.281444850622212
2023-02-09 06:00:00,0.135954803841457,0.277490258635221,0.291085739019367
2023-02-09 07:00:00,-0.877807750317005,0.191273104607427,0.103492329575726
2023-02-09 08:00:00,-0.833187815111991,0.191273104607427,0.107954323096228
2023-02-09 09:00:00,0.0820771738954456,0.191273104607427,0.199480821996971
2023-02-09 10:00:00,11.2591844119457,0.191273104607427,1.317191545802
2023-02-09 11:00:00,NA,NA,NA
2023-02-09 12:00:00,NA,NA,NA
2023-02-09 13:00:00,NA,NA,NA
2023-02-09 14:00:00,NA,NA,NA
2023-02-09 15:00:00,NA,NA,NA
2023-02-09 16:00:00,NA,NA,NA
2023-02-09 17:00:00,NA,NA,NA
2023-02-09 18:00:00,NA,NA,NA
2023-02-09 19:00:00,NA,NA,NA
2023-02-09 20:00:00,NA,NA,NA
2023-02-09 21:00:00,NA,NA,NA
2023-02-09 22:00:00,NA,NA,NA
2023-02-09 23:00:00,NA,NA,NA
2023-02-10 00:00:00,NA,NA,NA
2023-02-10 01:00:00,NA,NA,NA
2023-02-10 02:00:00,NA,NA,NA
2023-02-10 03:00:00,NA,NA,NA
2023-02-10 04:00:00,NA,NA,NA
2023-02-10 05:00:00,NA,NA,NA
2023-02-10 06:00:00,NA,NA,NA
2023-02-10 07:00:00,NA,NA,NA
2023-02-10 08:00:00,NA,NA,NA
2023-02-10 09:00:00,NA,NA,NA
2023-02-10 10:00:00,NA,NA,NA
2023-02-10 11:00:00,NA,NA,NA
2023-02-10 12:00:00,13.7810982105545,0.338860320552671,1.71697014160812
2023-02-10 13:00:00,13.9443390619394,0.338860320552671,1.73329422674661
2023-02-10 14:00:00,13.1054907399376,0.338860320552671,1.64940939454643
2023-02-10 15:00:00,11.4745207111885,0.338860320552671,1.48631239167152
2023-02-10 16:00:00,10.080670957332,0.338860320552671,1.34692741628587
2023-02-10 17:00:00,7.36744029267009,0.338860320552671,1.07560434981968
2023-02-10 18:00:00,4.35195415582934,0.338860320552671,0.774055736135605
2023-02-10 19:00:00,2.31469993243755,0.338860320552671,0.570330313796426
2023-02-10 20:00:00,0.613220964927053,0.338860320552671,0.400182417045376
2023-02-10 21:00:00,0.635122497609926,0.201481094327885,0.264993344088878
2023-02-10 22:00:00,0.834656830505427,0.201481094327885,0.284946777378428
