"date","month","year","hono","hono_err","no","no2","oh","oh_precision","nitrate_ug_m3","jhono","jhno3","jno2","jo1d","ws","wd","temp","rh","upwelling","sahel","sahara","west_africa","central_africa","europe","north_america","south_america","north_atlantic","south_atlantic"
2015-11-01 00:00:00,11,2015,NA,NA,-0.0196858567058403,1.53230070432587,NA,NA,NA,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,7.7,49.6,26.3,82.9,19.08,0.69,0.92,9.66,0,0,5.52,0,64.14,0
2015-11-01 01:00:00,11,2015,NA,NA,-0.0737289254335377,1.30172988396055,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,8,45.6,26.3,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 02:00:00,11,2015,NA,NA,-0.267968049795646,1.44159668837024,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,8.4,43.6,26.3,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 03:00:00,11,2015,NA,NA,-0.656340104762921,2.91580577421872,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,7.9,42.6,26.2,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 04:00:00,11,2015,NA,NA,-1.27185246614284,9.72641367582596,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,8.1,39.2,26.2,81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 05:00:00,11,2015,NA,NA,-1.03926352593516,8.38248185196816,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,8.8,45.2,26.2,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 06:00:00,11,2015,NA,NA,-0.509193188200005,4.75498371718173,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,8.7,43.8,26.2,79.7,17.53,3.35,4.64,4.9,0,0,2.32,0,65.46,1.8
2015-11-01 07:00:00,11,2015,NA,NA,-0.69847113108031,3.8978316531398,NA,NA,NA,1.44e-05,1.77e-09,9.2e-05,3.35e-08,8.5,41.7,26.2,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 08:00:00,11,2015,NA,NA,0.612034434223777,2.79487515988806,NA,NA,NA,0.000199842,3.2e-08,0.00131506,6.76e-07,8.7,44.7,26.3,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 09:00:00,11,2015,NA,NA,1.9458777636878,2.23783387440873,NA,NA,NA,0.000596668,1.3e-07,0.0037814,3.33e-06,8.6,46.6,26.4,78.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 10:00:00,11,2015,NA,NA,6.24756979055628,9.67274093892934,NA,NA,NA,0.00102824,3.09e-07,0.00659806,1.15e-05,8.3,55.7,26.5,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 11:00:00,11,2015,NA,NA,4.08061032425883,2.80079746223434,NA,NA,NA,0.001036118,3.97e-07,0.006587224,1.87e-05,7.9,58.1,26.5,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 12:00:00,11,2015,NA,NA,5.46919006650227,2.37464005031161,NA,NA,NA,0.00117715,5e-07,0.00733452,2.64e-05,7.5,57.6,26.5,80.9,9.45,0.76,11.15,4.91,0,0,1.13,0,66.73,5.86
2015-11-01 13:00:00,11,2015,NA,NA,5.31899135417202,2.80713986089247,NA,NA,NA,0.001343322,6.16e-07,0.008448501,3.43e-05,8.6,51.3,26.4,80.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 14:00:00,11,2015,NA,NA,5.63489728442785,3.00566761796031,NA,NA,NA,0.001363482,6.04e-07,0.008531855,3.35e-05,8,47.8,26.4,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 15:00:00,11,2015,NA,NA,5.42386050294938,2.76857793186394,NA,NA,NA,0.0011805,4.96e-07,0.007303,2.67e-05,7,51.4,26.5,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 16:00:00,11,2015,NA,NA,4.60427178100794,2.67570577735996,NA,NA,NA,0.000870081,3.5e-07,0.00566523,1.8e-05,6.5,55.3,26.6,79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 17:00:00,11,2015,NA,NA,3.2977117111882,1.91922947589152,NA,NA,NA,0.00049708,1.76e-07,0.00317102,8.36e-06,6.2,52.9,26.5,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 18:00:00,11,2015,NA,NA,1.71230892475032,0.323640908337209,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,7.6,48.2,26.3,82,11.19,3.49,7.71,4.04,0,0,0.18,0,68.62,4.77
2015-11-01 19:00:00,11,2015,NA,NA,0.587593630198192,1.02117690328326,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,7.4,44.6,26.2,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 20:00:00,11,2015,NA,NA,-0.35290752837256,0.398081262801893,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,7.3,44.5,26.3,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 21:00:00,11,2015,NA,NA,0.484090330337493,0.384692300576869,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,7.6,36.7,26.3,80.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 22:00:00,11,2015,NA,NA,0.159184500708842,0.429471679891319,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,7.5,38,26.3,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-01 23:00:00,11,2015,NA,NA,0.122828173129641,2.44586898358317,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,7.2,38.9,26.3,77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 00:00:00,11,2015,NA,NA,-0.180049657728928,1.35670540185927,NA,NA,0.8006977211,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,7.7,45.3,26.2,78.1,12.31,4.25,3.82,0,0,0,0,0,78.34,1.27
2015-11-02 01:00:00,11,2015,NA,NA,0.211920112691912,0.873379624429543,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,8.1,49.2,26.2,78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 02:00:00,11,2015,NA,NA,-0.364529729152676,0.661754249464776,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,8,49.6,26.1,78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 03:00:00,11,2015,NA,NA,-0.298932470452972,1.55106550042308,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,7.8,45.8,26.1,77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 04:00:00,11,2015,NA,NA,0.25006840302354,0.903682269595058,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,7.9,47.3,26.1,78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 05:00:00,11,2015,NA,NA,-0.353971265415649,0.503273508095713,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,7.5,51.8,26,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 06:00:00,11,2015,NA,NA,-0.0930901202781701,0.275352061110059,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,7.8,47.6,26.1,80.3,9.41,0,8.37,0.78,0,0.26,0,0,81.18,0
2015-11-02 07:00:00,11,2015,NA,NA,-0.279137145109335,0.537502970012243,NA,NA,NA,1.18e-05,1.49e-09,7.41e-05,2.84e-08,7.9,46.1,26.2,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 08:00:00,11,2015,NA,NA,0.537438298605915,0.6837939955972,NA,NA,NA,0.000167082,2.75e-08,0.00108826,5.83e-07,7.8,48.2,26.3,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 09:00:00,11,2015,NA,NA,1.47890330242245,0.211840423815244,NA,NA,NA,0.000389921,8.82e-08,0.00243305,2.26e-06,8.2,52.7,26.4,80.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 10:00:00,11,2015,NA,NA,3.98547995911297,1.45552781747814,NA,NA,NA,0.001053,3.16e-07,0.006759,1.17e-05,8.4,58.2,26.5,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 11:00:00,11,2015,NA,NA,4.41702923107571,1.50929592553434,NA,NA,NA,0.001126039,4.29e-07,0.007168252,2.02e-05,8.4,65.4,26.5,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 12:00:00,11,2015,NA,NA,4.7042442802187,1.49900001921647,NA,NA,NA,0.001137835,4.82e-07,0.007093388,2.55e-05,8.1,65.9,26.5,78.8,7.93,3.26,8.36,3.4,0,0,18.56,0,58.5,0
2015-11-02 13:00:00,11,2015,NA,NA,5.95747541302968,2.2044219552219,NA,NA,NA,0.001423542,6.54e-07,0.008947011,3.65e-05,7.9,67,26.6,77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 14:00:00,11,2015,NA,NA,5.5030891782846,3.27135672756726,NA,NA,NA,0.00128896,5.66e-07,0.0080794,3.14e-05,7.1,66.3,26.6,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 15:00:00,11,2015,NA,NA,5.71517140376154,2.48814386508999,NA,NA,NA,0.001211505,5.1e-07,0.00748903,2.74e-05,6.7,61.5,26.6,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 16:00:00,11,2015,NA,NA,4.72789325456166,2.36000336770506,NA,NA,NA,0.001007849,4.08e-07,0.00655667,2.1e-05,6.5,56.4,26.6,77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 17:00:00,11,2015,NA,NA,3.25562478513611,1.76641739944023,NA,NA,NA,0.00060888,2.12e-07,0.00389772,1e-05,6.3,52.3,26.5,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 18:00:00,11,2015,NA,NA,1.26212864440923,3.62470259297512,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,6.9,50.1,26.3,79,8.89,11.71,7.81,1.74,0,0,9.33,0,60.09,0.43
2015-11-02 19:00:00,11,2015,NA,NA,2.30861791346753,19.7383060692403,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,6.7,48,26.2,79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 20:00:00,11,2015,NA,NA,0.523352599105493,2.80980908278493,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,6.6,44.6,26.3,78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 21:00:00,11,2015,NA,NA,0.308177089321455,0.84927981646644,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,6.7,52.3,26.3,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 22:00:00,11,2015,NA,NA,0.0109470022823835,0.742389703057654,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,6.7,42.8,26.3,78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-02 23:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,6.2,37.6,26.3,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 00:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,6.6,38.5,26.2,79.7,10.66,18.28,8.31,4.57,0,0.83,6.93,0,50.42,0
2015-11-03 01:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,6.8,41.8,26.2,79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 02:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,7,44,26.1,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 03:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,7.2,45.9,26.1,80.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 04:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,7.4,42.7,26,79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 05:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,7.4,39.4,26,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 06:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,7.7,41.5,26,80.3,20.32,7.89,3.35,0,0,0.59,12.82,0,54.64,0.39
2015-11-03 07:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,8.66e-06,1.16e-09,5.25e-05,2.24e-08,8.1,44.6,26.1,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 08:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,4.58e-05,1.07e-08,0.00024892,2.38e-07,8.6,41.9,26.1,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 09:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,0.000239087,5.8e-08,0.00144935,1.47e-06,8.7,46.5,26.2,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 10:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,0.00038176,1.25e-07,0.00239594,4.69e-06,8.8,50.8,26.2,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 11:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,0.000783853,3.08e-07,0.004957204,1.44e-05,8.8,50,26.3,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 12:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,0.000885925,3.67e-07,0.00554834,1.93e-05,8.5,53.1,26.3,78.9,7.71,0.86,21.23,0,0,0.17,12.16,0,57.88,0
2015-11-03 13:00:00,11,2015,NA,NA,NA,NA,NA,NA,NA,0.000791106,3.52e-07,0.005016873,1.93e-05,8.2,53.6,26.3,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 14:00:00,11,2015,NA,NA,2.04579513314458,7.2248322275806,NA,NA,NA,0.000824818,3.31e-07,0.005261395,1.81e-05,7.8,53.2,26.3,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 15:00:00,11,2015,NA,NA,3.74955773684725,4.71166656954538,NA,NA,NA,0.001064985,4.43e-07,0.00660991,2.38e-05,7.4,50.6,26.3,79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 16:00:00,11,2015,NA,NA,3.75576814364055,4.43476312714546,NA,NA,NA,0.000733299,2.93e-07,0.00478017,1.5e-05,6.7,52.5,26.4,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 17:00:00,11,2015,NA,NA,3.8340940395714,5.0346911616632,NA,NA,NA,0.0003908,1.42e-07,0.0024802,6.76e-06,6.4,43.9,26.3,80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 18:00:00,11,2015,NA,NA,0.650977503909277,28.0596327579551,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,6.1,41.7,26.3,80.8,9.75,8.84,27.98,1.08,0,0,5.05,0,47.29,0
2015-11-03 19:00:00,11,2015,NA,NA,-0.258810318644571,5.95963823777148,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,6.3,45.6,26.2,81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 20:00:00,11,2015,NA,NA,0.391410605936333,4.71418098447041,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,6.1,45.2,26.3,82.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 21:00:00,11,2015,NA,NA,-0.366932018559572,4.18645483048088,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,6.8,49.3,26.2,82.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 22:00:00,11,2015,NA,NA,0.194176454606038,3.3411734433608,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,6.3,50,26.2,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-03 23:00:00,11,2015,NA,NA,-0.332034826031343,3.30196071331209,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,6,43,26.3,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 00:00:00,11,2015,NA,NA,0.313850455612448,3.66887445681777,NA,NA,NA,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,6.5,45.7,26.2,83.8,16.06,3.8,15.54,0,0,0,8.64,0,55.96,0
2015-11-04 01:00:00,11,2015,NA,NA,-0.135507411314553,4.27524718837757,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,5.8,42.6,26.2,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 02:00:00,11,2015,NA,NA,-0.138387649377909,3.72137963032309,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,5,37.1,26.2,84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 03:00:00,11,2015,NA,NA,-0.12326571846328,3.07617790632711,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,5.1,32.6,26.2,84.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 04:00:00,11,2015,NA,NA,-0.296405330649055,2.95668822278707,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,5.9,33.9,26.2,84.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 05:00:00,11,2015,NA,NA,-0.670460112375957,2.87702146853256,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,6.9,32.8,26.2,85.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 06:00:00,11,2015,NA,NA,0.244863578774178,13.8834971174787,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,7.4,33.3,26.3,85.3,14.24,1.03,29.37,3.82,0,0,5.87,0,45.67,0
2015-11-04 07:00:00,11,2015,NA,NA,1.94333176938489,28.1707093421452,NA,NA,NA,1.27e-05,1.59e-09,8.03e-05,3.02e-08,7.5,41.6,26.3,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 08:00:00,11,2015,NA,NA,10.2857190908727,100.261355067255,NA,NA,NA,9.58e-05,1.76e-08,0.00059506,3.8e-07,7.3,42.5,26.4,84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 09:00:00,11,2015,NA,NA,18.6070727283081,74.9444617143487,NA,NA,NA,0.000511522,1.13e-07,0.0032261,2.89e-06,7.3,44.3,26.5,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 10:00:00,11,2015,NA,NA,4.11847311859406,1.66357932527439,NA,NA,NA,0.000672,2.08e-07,0.0042825,7.74e-06,7,44.8,26.6,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 11:00:00,11,2015,NA,NA,13.6854782788107,23.1440189320193,NA,NA,NA,0.001163232,4.42e-07,0.007408576,2.09e-05,6.5,43.9,26.7,83.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 12:00:00,11,2015,NA,NA,8.17644582282415,5.2450300462872,NA,NA,NA,0.00126757,5.4e-07,0.007889096,2.87e-05,6.5,41,26.7,83.1,8.53,0.3,34.7,0.8,0.6,3.81,5.62,0,44.93,0.7
2015-11-04 13:00:00,11,2015,NA,NA,6.39956690098582,3.91737718655018,NA,NA,NA,0.001208544,5.51e-07,0.007610952,3.07e-05,6.7,37.4,26.7,83.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 14:00:00,11,2015,NA,NA,6.54152315331013,3.81862174792411,NA,NA,NA,0.00125277,5.48e-07,0.007859675,3.03e-05,6.5,31.7,26.7,83.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 15:00:00,11,2015,NA,NA,6.50182982486865,3.37779942349998,NA,NA,NA,0.001083555,4.52e-07,0.00672133,2.43e-05,6.1,28.6,26.6,84.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 16:00:00,11,2015,NA,NA,4.40906425633835,3.3357162379301,NA,NA,NA,0.000589428,2.33e-07,0.00384924,1.19e-05,5.8,27.6,26.6,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 17:00:00,11,2015,NA,NA,2.87127684828456,2.11642715747791,NA,NA,NA,0.00038898,1.41e-07,0.00246837,6.73e-06,5.5,24.9,26.6,85.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 18:00:00,11,2015,NA,NA,1.06210351608931,2.16004750127856,NA,NA,NA,0.00031548769301848,8.99459342915811e-08,0.00200067113963039,3.47729158110883e-06,5.3,22.1,26.5,85.1,9.03,5.14,24.84,12.8,0,1.88,8.03,0,36.51,1.76
2015-11-04 19:00:00,11,2015,NA,NA,1.19719457653896,1.02205523539483,NA,NA,NA,6.34901284722222e-05,1.19767280092593e-08,0.000401695085648148,3.25652349537037e-07,5.3,22,26.6,85.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 20:00:00,11,2015,NA,NA,0.371771290368315,2.21360365193819,NA,NA,NA,1.82096747404844e-06,2.40620517877739e-10,1.14312631568627e-05,5.07654621683968e-09,5.6,22.1,26.6,85.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 21:00:00,11,2015,NA,NA,0.967371433965912,1.58611818722837,NA,NA,NA,6.05654256055363e-08,2.08032281430219e-11,3.37745282583622e-07,5.12207549019608e-10,5.9,25.7,26.6,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 22:00:00,11,2015,NA,NA,0.965760402492866,2.85198163790671,NA,NA,NA,6.18814110854503e-08,2.11909916859122e-11,3.44903602771363e-07,5.21575369515012e-10,6.1,26.3,26.6,86.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-04 23:00:00,11,2015,NA,NA,0.230523720163526,1.69868809802269,NA,NA,NA,6.09916717798595e-08,2.09809861826698e-11,3.40010526932084e-07,5.1566443793911e-10,5.8,27,26.6,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 00:00:00,11,2015,NA,NA,-0.0291830092843896,2.52361100344813,NA,NA,NA,6.16928525943396e-08,2.11564501179245e-11,3.4366820754717e-07,5.20703514150943e-10,5.7,27.9,26.5,87.4,13.25,9.24,18.95,24.04,0,0,1.85,0,32.67,0
2015-11-05 01:00:00,11,2015,NA,NA,0.00954864800620888,2.07124855775907,NA,NA,NA,6.01816233766234e-08,2.07331489964581e-11,3.3505050566706e-07,5.10145371900826e-10,5.3,22,26.5,87.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 02:00:00,11,2015,NA,NA,-0.200724656699678,2.16025827742231,NA,NA,NA,6.45041533096927e-08,2.24633841607565e-11,3.58817576832151e-07,5.5389530106383e-10,4.9,24.1,26.4,88.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 03:00:00,11,2015,NA,NA,-0.331387221061517,3.06844828772835,NA,NA,NA,6.20272833530106e-08,2.1520153837072e-11,3.45101298701299e-07,5.30562239669422e-10,4.8,19.1,26.4,88.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 04:00:00,11,2015,NA,NA,-0.719297803245235,2.87810449962577,NA,NA,NA,6.95619622641509e-08,2.45361766509434e-11,3.86240991391509e-07,6.07279887971698e-10,5.7,15.9,26.4,89.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 05:00:00,11,2015,NA,NA,-0.521459459445551,4.67208949008046,NA,NA,NA,7.19950766509434e-08,2.54478018867925e-11,3.9975460495283e-07,6.30279634433962e-10,6.6,18.2,26.5,88.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 06:00:00,11,2015,NA,NA,-0.422703428881684,6.19324249916011,NA,NA,NA,1.01464880896226e-07,2.82017240566038e-11,5.88929386792453e-07,6.74321568396226e-10,7.1,18.1,26.5,87.6,8.2,1.13,54.31,0,0,0,1.27,0,34.94,0.14
2015-11-05 07:00:00,11,2015,NA,NA,-0.752630632105728,4.10828999988208,NA,NA,NA,1.19e-05,1.51e-09,7.51e-05,2.87e-08,6.9,21.9,26.5,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 08:00:00,11,2015,NA,NA,1.13542196738018,1.38834168156266,NA,NA,NA,0.000213388,3.39e-08,0.00140884,7.14e-07,7.5,24.5,26.6,86.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 09:00:00,11,2015,NA,NA,1.4068543262607,0.56417980501767,NA,NA,NA,0.000608881,1.32e-07,0.00386105,3.4e-06,8.2,27,26.7,86.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-11-05 10:00:00,11,2015,NA,NA,3.19057565387535,1.85643337541227,NA,NA,NA,0.00096444,2.91e-07,0.00618336,1.08e-05,9,32.2,26.8,85.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
