"date","no","no2"
2023-02-03 04:00:00,-0.34993827891654,25.2698366290552
2023-02-03 04:05:00,-2.65496403943693,13.4960803853851
2023-02-03 04:10:00,-0.163080169642555,19.2705689864772
2023-02-03 04:15:00,-0.603038471774703,27.5860568245708
2023-02-03 04:20:00,-2.3192986018351,22.9085900371136
2023-02-03 04:25:00,-0.456541682924218,12.1906104067303
2023-02-03 04:30:00,0.634038193687346,18.9846065468789
2023-02-03 04:35:00,0.389488291140381,23.8279857522415
2023-02-03 04:40:00,0.814476447389382,13.1822896683203
2023-02-03 04:45:00,-1.94079402541177,18.1534407725659
2023-02-03 04:50:00,0.764276608734107,20.4826313360817
2023-02-03 04:55:00,2.12285561023554,22.443373082752
2023-02-03 05:00:00,3.32222221303049,18.1612545761082
2023-02-03 05:05:00,-0.566088974427629,4.80419745450566
2023-02-03 05:10:00,2.94698792742455,1.61735823218809
2023-02-03 05:15:00,2.24271546758692,5.32899464117477
2023-02-03 05:20:00,-0.0845031801678999,4.50495655794115
2023-02-03 05:25:00,0.0156152971613892,27.3595378074204
2023-02-03 05:30:00,-0.924389247338894,20.7197939859055
2023-02-03 05:35:00,0.36261448249666,24.2436539298704
2023-02-03 05:40:00,0.965507307787675,29.8231961819198
2023-02-03 05:45:00,-1.78976425234837,29.4570123654719
2023-02-03 05:50:00,0.088991920226384,39.7887594012546
2023-02-03 05:55:00,4.54229943274014,19.8111412873935
2023-02-03 06:00:00,-1.99423623458772,38.9473726400344
2023-02-03 06:05:00,-1.90482117917092,24.6796103858553
2023-02-03 06:10:00,3.39787639904139,29.7424958391555
2023-02-03 06:15:00,-1.71543259211955,28.0131090109661
2023-02-03 06:20:00,3.14236390018116,31.7846127218309
2023-02-03 06:25:00,-0.139148719383904,37.9702273285793
2023-02-03 06:30:00,-2.2025823215296,35.895767401995
2023-02-03 06:35:00,1.33585028251857,34.2810234918553
2023-02-03 06:40:00,0.99167294507464,41.0443306573675
2023-02-03 06:45:00,-2.29819222172271,42.8448034124719
2023-02-03 06:50:00,0.845498234010378,26.9128301667642
2023-02-03 06:55:00,3.37800570262134,22.5609274157057
2023-02-03 07:00:00,4.16659577374698,29.9866563902867
2023-02-03 07:05:00,0.943882249711354,26.3183010208073
2023-02-03 07:10:00,4.03235644908379,38.5512710856009
2023-02-03 07:15:00,4.6800612511809,32.9636992353453
2023-02-03 07:20:00,5.25179778664573,27.9925225195686
2023-02-03 07:25:00,0.323649680225977,19.5333537789283
2023-02-03 07:30:00,1.43586554970327,19.6994006835144
2023-02-03 07:35:00,-0.601976412912485,30.9119922554141
2023-02-03 07:40:00,3.17601221136443,31.3075440212902
2023-02-03 07:45:00,-1.44163717961336,36.6768234020086
2023-02-03 07:50:00,0.601568010831585,39.04939947324
2023-02-03 07:55:00,0.91550401912815,45.6974861379887
2023-02-03 08:00:00,1.02403429017747,35.5022299531135
2023-02-03 08:05:00,3.57825352622132,39.9528455442486
2023-02-03 08:10:00,0.872552406989666,49.5129173274823
2023-02-03 08:15:00,0.604919243885409,39.1236519445639
2023-02-03 08:20:00,-0.235527148683445,43.8069075664308
2023-02-03 08:25:00,1.56792103639254,40.345980625616
2023-02-03 08:30:00,3.97011662517347,40.454596254838
2023-02-03 08:35:00,1.35993152409839,36.8851965604269
2023-02-03 08:40:00,2.26974851928013,44.0456111354514
2023-02-03 08:45:00,-0.484772307035691,33.3579309913351
2023-02-03 08:50:00,5.37758385113097,29.9840094846674
2023-02-03 08:55:00,1.96865862115226,33.0501728754353
2023-02-03 09:00:00,-1.05213880585242,29.3614028446617
2023-02-03 09:05:00,1.85565803853914,35.2459701946724
2023-02-03 09:10:00,-0.661453583816062,31.5873923583476
2023-02-03 09:15:00,-0.164800115463684,29.7018102520071
2023-02-03 09:20:00,1.65272200425514,21.6607888132361
2023-02-03 09:25:00,5.75530987345588,34.0260602942545
2023-02-03 09:30:00,3.27897232232934,26.183739182659
2023-02-03 09:35:00,4.62108632020006,25.8975799660294
2023-02-03 09:40:00,4.56149880966363,15.3593505281491
2023-02-03 09:45:00,2.77061247274746,19.734960560914
2023-02-03 09:50:00,1.71281434728638,28.8324897276849
2023-02-03 09:55:00,2.2506153098334,22.5757443483797
2023-02-03 10:00:00,4.0040914188726,22.413941235289
2023-02-03 10:05:00,3.39802322488865,20.4079539865678
2023-02-03 10:10:00,3.94608322185592,14.0981739269634
2023-02-03 10:15:00,7.84292882064218,14.9667992464658
2023-02-03 10:20:00,6.18191887265328,19.9370485656984
2023-02-03 10:25:00,4.48560243126339,13.470091929627
2023-02-03 10:30:00,2.40581462022228,23.7433866364469
2023-02-03 10:35:00,-0.0834875428413753,19.9681199433155
2023-02-03 10:40:00,2.02995368031869,18.887963710725
2023-02-03 10:45:00,6.65248379304655,9.38317732259407
2023-02-03 10:50:00,5.36697424755933,24.1380344847473
2023-02-03 10:55:00,3.62294891195404,27.7360241657067
2023-02-03 11:00:00,2.97790160690626,14.3316394149664
2023-02-03 11:05:00,6.61733215312373,12.4363093029449
2023-02-03 11:10:00,6.70512817629836,11.8501448993379
2023-02-03 11:15:00,5.84196725410207,19.2195482977009
2023-02-03 11:20:00,3.1621290585176,8.03640691807817
2023-02-03 11:25:00,-0.767179590050027,11.6826038597899
2023-02-03 11:30:00,3.67630363199636,20.6849438800077
2023-02-03 11:35:00,0.808491283641064,19.7844572298472
2023-02-03 11:40:00,3.3960719550648,14.4926408755537
2023-02-03 11:45:00,3.70206266341281,16.179688728538
2023-02-03 11:50:00,5.47649790712618,10.3922018974938
