date,ch1,ch2,hono,err
44974.98172,2.643414029,3.290745954,-0.644037809,0.14512996
44974.98207,2.642128107,3.355199347,-0.709778726,0.138555868
44974.98242,2.578898266,3.226492517,-0.644380532,0.145095687
44974.98277,2.577612344,3.290945911,-0.71012145,0.138521595
44974.98311,2.638270341,3.291012563,-0.649454515,0.144588289
44974.98346,2.51309658,3.291079215,-0.774850915,0.132048649
44974.98381,2.511810658,3.291145868,-0.776205092,0.131913231
44974.98416,2.572468656,3.355599261,-0.779924898,0.131541251
44974.9845,2.633126653,3.355665913,-0.719257963,0.137607944
44974.98485,2.507952892,3.355732565,-0.844654363,0.125068304
44974.9852,2.56861089,3.4845727,-0.91276091,0.118257649
44974.98554,2.691212807,3.35586587,-0.661299382,0.143403802
44974.98589,2.689926885,3.291545781,-0.598266817,0.149707059
44974.98624,2.626697044,3.420385916,-0.790415588,0.130492182
44974.98659,2.749298961,3.356065827,-0.6033408,0.14919966
44974.98693,2.871900878,3.484905961,-0.609426236,0.148591117
44974.98728,2.932558876,3.420585872,-0.48437256,0.161096484
44974.98763,2.869329034,3.420652525,-0.547747848,0.154758956
44974.98797,2.991930951,3.485105918,-0.489446543,0.160589086
44974.98832,2.92870111,3.549559312,-0.617208572,0.147812883
44974.98867,2.989359108,3.485239223,-0.492154896,0.160318251
44974.98902,2.988073186,3.485305875,-0.493509073,0.160182833
44974.98936,2.924843344,3.420985786,-0.49249762,0.160283978
44974.98971,2.861613503,3.485439179,-0.620259649,0.147507776
44974.99006,2.9222715,3.356732349,-0.430819232,0.166451817
44974.99041,3.044873417,3.356799002,-0.308131185,0.178720622
44974.99075,2.981643576,3.16370543,-0.17834625,0.191699115
44974.9911,3.042301574,3.099385341,-0.053292574,0.204204483
44974.99145,2.979071732,2.970678511,0.01210562,0.210744302
44974.99179,2.853897971,2.841971681,0.015482703,0.211082011
44974.99214,2.604836371,2.713264851,-0.105182438,0.199015497
44974.99249,2.293830851,2.391397798,-0.094708467,0.200062894
44974.99284,2.106713171,2.262690968,-0.153352496,0.194198491
44974.99318,1.795707651,2.133984137,-0.336038748,0.175929866
44974.99353,1.360814292,1.876503825,-0.513993741,0.158134366
44974.99388,1.111752692,1.812183736,-0.699045623,0.139629178
44974.99422,0.924635011,1.747863647,-0.822076393,0.127326101
44974.99457,0.613629491,1.683543558,-1.069149387,0.102618802
44974.99492,0.240680052,1.619223469,-1.378243492,0.071709391
44974.99527,-0.008381548,1.490516639,-1.498908632,0.059642877
44974.99561,-0.07161139,1.42619655,-1.497897179,0.059744023
44974.99596,-0.25872907,1.361876462,-1.62092795,0.047440945
44974.99631,-0.321958912,1.490716596,-1.81307672,0.028226068
44974.99666,-0.323244834,1.362009766,-1.685657414,0.040967999
44974.997,-0.448418595,1.362076418,-1.811053814,0.028428359
44974.99735,-0.511648436,1.297756329,-1.810042361,0.028529504
44974.9977,-0.512934358,1.362209723,-1.875783279,0.021955413
44974.99804,-0.51422028,1.297889634,-1.812750715,0.028258669
44974.99839,-0.577450122,1.297956286,-1.876126003,0.02192114
44974.99874,-0.578736043,1.233636197,-1.813093438,0.028224397
44974.99909,-0.518078046,1.23370285,-1.752426503,0.03429109
44974.99943,-0.705195726,1.233769502,-1.939844015,0.015549339
44974.99978,-0.644537729,1.233836154,-1.87917708,0.021616032
44975.00013,-0.583879731,1.169516065,-1.754123404,0.0341214
44975.00047,-0.709053492,1.233969459,-1.943906545,0.015143086
44975.00082,-0.648395495,1.298422852,-1.947626351,0.014771105
44975.00117,-0.587737497,1.298489504,-1.886959416,0.020837799
44975.00152,-0.712911258,1.169782674,-1.883582334,0.021175507
44975.00186,-0.71419718,1.298622809,-2.013709993,0.008162741
44975.00221,-0.653539182,1.23430272,-1.888656317,0.020668109
44975.00256,-0.778712943,1.298756113,-2.078439458,0.001689795
44975.00291,-0.718054946,1.298822766,-2.017772523,0.007756488
44975.00325,-0.657396948,1.170115935,-1.828332105,0.02670053
44975.0036,-0.65868287,1.234569329,-1.894073023,0.020126438
44975.00395,-0.783856631,1.234635981,-2.019469423,0.007586798
44975.00429,-0.785142553,1.234702633,-2.0208236,0.00745138
44975.00464,-0.724484556,1.299156027,-2.024543406,0.0070794
44975.00499,-0.725770477,1.234835938,-1.961510841,0.013382656
44975.00534,-0.789000319,1.299289331,-2.089272871,0.000606453
44975.00568,-0.790286241,1.234969242,-2.026240306,0.00690971
44975.00603,-0.729628243,1.235035895,-1.965573371,0.012976403
44975.00638,-0.854802004,1.170715806,-2.02658303,0.006875437
44975.00672,-0.856087926,1.29955594,-2.156710689,-0.006137328
44975.00707,-0.857373848,1.235235852,-2.093678125,0.000165928
44975.00742,-0.796715851,1.299689245,-2.097397931,-0.000206053
44975.00777,-0.798001773,1.170982415,-1.969978625,0.012535878
44975.00811,-0.923175534,1.235435808,-2.159761766,-0.006442436
44975.00846,-0.800573616,1.171115719,-1.972686978,0.012265043
44975.00881,-0.863803458,1.171182372,-2.036062267,0.005927514
44975.00916,-0.86508938,1.171249024,-2.037416443,0.005792096
44975.0095,-0.804431382,1.300089158,-2.105522991,-0.001018559
44975.00985,-0.743773385,1.23576907,-1.980469315,0.011486809
44975.0102,-0.868947146,1.235835722,-2.105865715,-0.001052831
44975.01054,-0.746345228,1.300289115,-2.047564409,0.0047773
44975.01089,-0.74763115,1.300355768,-2.048918586,0.004641882
44975.01124,-0.563085314,1.30042242,-1.864209428,0.023112798
44975.01159,-0.502427316,1.429262554,-1.932315975,0.016302143
44975.01193,-0.19399364,1.62248943,-1.816724817,0.027861259
44975.01228,0.114440036,1.686942824,-1.572360177,0.052297723
44975.01263,0.484817631,1.944556441,-1.459134649,0.063620276
44975.01297,0.917139146,2.009009834,-1.090727786,0.100460962
44975.01332,1.349460661,2.20223671,-0.851094405,0.1244243
44975.01367,1.781782176,2.459850327,-0.675847765,0.141948964
44975.01402,2.39993545,2.653077202,-0.25015105,0.184518635
44975.01436,2.708369126,2.717530596,-0.00578641,0.208955099
44975.01471,3.016802801,2.910757472,0.109804748,0.220514215
44975.01506,3.387180397,2.975210865,0.4161905,0.25115279
44975.01541,3.509782314,3.104051,0.410105064,0.250544247
44975.01575,3.880159909,3.168504393,0.716490816,0.281182822
44975.0161,3.940817907,3.232957786,0.712771009,0.280810841
44975.01645,4.063419824,3.29741118,0.771072315,0.286640972
44975.01679,4.247965661,3.361864573,0.891394732,0.298673214
44975.01714,4.432511498,3.361931226,1.07610389,0.317144129
44975.01749,4.679001254,3.426384619,1.258447418,0.335378482
44975.01784,4.863547091,3.36206453,1.507543318,0.360288072
44975.01818,5.110036847,3.426517924,1.689886846,0.378522425
44975.01853,5.170694845,3.426584576,1.750553781,0.384589119
44975.01888,5.355240681,3.362264487,1.99964968,0.409498708
44975.01922,5.477842599,3.42671788,2.057950986,0.415328839
44975.01957,5.724332355,3.619944756,2.111521032,0.420685844
44975.01992,5.970822111,3.620011408,2.358251301,0.445358871
44975.02027,6.031480109,3.426917837,2.61207846,0.470741586
44975.02061,6.154082026,3.555757972,2.605993024,0.470133043
44975.02096,6.338627863,3.620211365,2.726315441,0.482165285
44975.02131,6.39928586,3.620278017,2.786982376,0.488231978
44975.02166,6.583831697,3.62034467,2.971691534,0.506702894
44975.022,6.768377534,3.749184804,3.02762721,0.512296461
44975.02235,6.952923371,3.749251456,3.212336368,0.530767377
44975.0227,7.075525288,3.684931368,3.399411155,0.549474856
44975.02304,7.198127205,3.68499802,3.522099202,0.561743661
44975.02339,7.320729122,3.749451413,3.580400507,0.567573791
44975.02374,7.505274959,3.749518065,3.765109665,0.586044707
44975.02409,7.627876876,3.813971459,3.823410971,0.591874838
44975.02443,7.750478793,3.74965137,4.010485758,0.610582316
44975.02478,7.811136791,3.749718022,4.071152693,0.61664901
44975.02513,7.995682628,3.878558157,4.127088369,0.622242577
44975.02547,8.056340625,3.878624809,4.187755304,0.628309271
44975.02582,8.055054703,3.749917979,4.31517461,0.641051201
44975.02617,8.115712701,3.814371372,4.311454803,0.640679221
44975.02652,8.176370698,3.878824766,4.307734997,0.64030724
44975.02686,8.175084777,3.814504677,4.370767562,0.646610497
44975.02721,8.049911015,3.750184588,4.309757903,0.640509531
44975.02756,7.862793335,3.879024723,3.993566909,0.608890431
44975.02791,7.675675654,3.750317893,3.93492288,0.603026028
44975.02825,7.488557974,3.621611063,3.876278851,0.597161626
44975.0286,7.115608534,3.686064456,3.438411264,0.553374867
44975.02895,6.990434773,3.686131108,3.313014864,0.540835227
44975.02929,6.741373173,3.621811019,3.127962982,0.522330039
44975.02964,6.430367653,3.493104189,2.94527673,0.504061413
44975.02999,6.181306053,3.493170841,2.695838107,0.479117551
44975.03034,5.994188373,3.622010976,2.379647113,0.447498452
44975.03068,5.930958531,3.622077628,2.316271825,0.441160923
44975.03103,5.496065172,3.622144281,1.880769867,0.397610727
44975.03138,5.432835331,3.557824192,1.88178132,0.397711872
44975.03172,5.059885891,3.686664326,1.379526992,0.34748644
44975.03207,4.99665605,3.493570755,1.509311927,0.360464933
44975.03242,4.809538369,3.558024148,1.257507674,0.335284508
44975.03277,4.622420689,3.558090801,1.070090163,0.316542757
44975.03311,4.497246928,3.686930935,0.815920281,0.291125769
44975.03346,4.434017086,3.622610846,0.816931734,0.291226914
44975.03381,4.246899406,3.558290758,0.693900963,0.278923837
44975.03416,4.245613484,3.622744151,0.628160046,0.272349745
44975.0345,4.120439723,3.622810803,0.502763646,0.259810105
44975.03485,3.871378122,3.558490714,0.317711764,0.241304917
44975.0352,3.808148281,3.687330849,0.125562993,0.22209004
44975.03554,3.806862359,3.687397501,0.124208817,0.221954622
44975.03589,3.805576437,3.558690671,0.251628122,0.234696553
44975.03624,3.618458756,3.623144064,-0.00017613,0.209516127
44975.03659,3.679116754,3.687597458,-0.003895936,0.209144147
44975.03693,3.739774752,3.623277369,0.12115774,0.221649514
44975.03728,3.614600991,3.55895728,0.060148081,0.215548549
44975.03763,3.551371149,3.559023932,-0.003227207,0.20921102
44975.03797,3.612029147,3.559090585,0.057439728,0.215277713
44975.03832,3.548799305,3.559157237,-0.005935561,0.208940184
44975.03867,3.485569464,3.62361063,-0.13369759,0.196163981
44975.03902,3.422339622,3.623677283,-0.197072878,0.189826453
44975.03936,3.544941539,3.559357194,-0.009998091,0.208533931
44975.03971,3.543655617,3.495037105,0.053034474,0.214837188
44975.04006,3.666257535,3.688263981,-0.017437703,0.20778997
44975.04041,3.664971613,3.55955715,0.109981603,0.220531901
44975.04075,3.78757353,3.559623803,0.232669649,0.232800705
44975.0411,3.786287608,3.688463937,0.10254199,0.219787939
44975.04145,3.908889525,3.68853059,0.225230037,0.232056744
44975.04179,3.845659684,3.624210501,0.22624149,0.232157889
44975.04214,3.720485923,3.559890412,0.165231831,0.226056924
44975.04249,3.78114392,3.624343805,0.161512025,0.225684943
44975.04284,3.655970159,3.624410457,0.036115625,0.213145303
44975.04318,3.468852478,3.688863851,-0.215688628,0.187964878
44975.04353,3.343678717,3.688930503,-0.341085028,0.175425238
44975.04388,3.342392796,3.688997155,-0.342439204,0.17528982
44975.04422,3.341106874,3.624677066,-0.27940664,0.181593076
44975.04457,3.711484469,3.753517201,-0.037407629,0.205792978
44975.04492,4.70130126,3.817970594,0.889189238,0.298452664
44975.04527,5.009734936,3.624877023,1.391100843,0.348643825
44975.04561,4.636785497,3.753717158,0.888846514,0.298418392
44975.04596,4.387723896,3.689397069,0.703794633,0.279913204
44975.04631,4.138662296,3.62507698,0.518742751,0.261408016
44975.04666,3.889600696,3.625143632,0.269304128,0.236464153
44975.047,3.702483015,3.625210285,0.081886616,0.217722402
44975.04735,3.391477496,3.625276937,-0.229573118,0.186576429
44975.0477,2.832696298,3.625343589,-0.789117299,0.130622011
44975.04804,2.645578617,3.625410241,-0.97653481,0.111880259
44975.04839,2.582348776,3.625476894,-1.039910099,0.105542731
44975.04874,2.643006773,3.689930287,-1.043629905,0.10517075
44975.04909,2.641720851,3.689996939,-1.044984082,0.105035332
44975.04943,2.51654709,3.690063592,-1.170380481,0.092495692
44975.04978,2.453317249,3.690130244,-1.23375577,0.086158163
44975.05013,2.452031327,3.690196896,-1.235109946,0.086022746
44975.05047,2.450745405,3.690263548,-1.236464123,0.085887328
44975.05082,2.449459483,3.690330201,-1.2378183,0.08575191
44975.05117,2.386229641,3.690396853,-1.301193588,0.079414382
44975.05152,2.384943719,3.754850246,-1.366934506,0.07284029
44975.05186,2.383657798,3.754916898,-1.368288682,0.072704872
44975.05221,2.320427956,3.561823327,-1.238503747,0.085683366
44975.05256,2.504973793,3.690663462,-1.182568071,0.091276933
44975.05291,2.441743951,3.626343373,-1.181556618,0.091378079
44975.05325,2.37851411,3.562023284,-1.180545166,0.091479224
44975.0536,2.253340349,3.562089936,-1.305941565,0.078939584
44975.05395,2.252054427,3.62654333,-1.371682483,0.072365492
44975.05429,2.188824585,3.626609982,-1.435057771,0.066027963
44975.05464,2.249482583,3.497903152,-1.245617354,0.084972005
44975.05499,2.124308822,3.626743286,-1.499787236,0.059555017
44975.05534,2.246910739,3.626809939,-1.37709919,0.071823821
44975.05568,2.307568737,3.626876591,-1.316432255,0.077890515
44975.05603,2.244338895,3.626943243,-1.379807543,0.071552986
44975.05638,2.243052973,3.562623154,-1.316774979,0.077856243
44975.05672,2.303710971,3.691463289,-1.384881526,0.071045588
44975.05707,2.240481129,3.562756459,-1.319483332,0.077585407
44975.05742,2.239195207,3.691596593,-1.449610991,0.064572641
44975.05777,2.175965366,3.691663246,-1.512986279,0.058235113
44975.05811,2.174679444,3.498569674,-1.321180232,0.077415717
44975.05846,2.235337442,3.563023068,-1.324900039,0.077043737
44975.05881,2.1721076,3.56308972,-1.388275327,0.070706208
44975.05916,2.294709517,3.627543114,-1.329974022,0.076536338
44975.0595,2.169535756,3.563223025,-1.39098368,0.070435372
44975.05985,2.106305915,3.498902936,-1.389972227,0.070536518
44975.0602,2.043076073,3.498969588,-1.453347516,0.064198989
44975.06054,2.103734071,3.563422981,-1.457067322,0.063827008
44975.06089,2.040504229,3.499102893,-1.456055869,0.063928154
44975.06124,1.915330468,3.499169545,-1.581452269,0.051388514
44975.06159,1.914044546,3.628009679,-1.711579928,0.038375748
44975.06193,1.850814705,3.563689591,-1.710568475,0.038476893
44975.06228,1.911472702,3.628142984,-1.714288281,0.038104912
44975.06263,1.9721307,3.628209636,-1.653621346,0.044171606
44975.06297,2.032788698,3.757049771,-1.721727893,0.037360951
44975.06332,1.907614937,3.628342941,-1.718350811,0.037698659
44975.06367,1.968272934,3.692796334,-1.722070617,0.037326679
44975.06402,1.966987012,3.692862986,-1.723424794,0.037191261
44975.06436,2.08958893,3.692929639,-1.600736747,0.049460066
44975.06471,2.088303008,3.62860955,-1.537704183,0.055763322
44975.06506,2.148961005,3.757449684,-1.60581073,0.048952667
44975.06541,2.271562922,3.757516337,-1.483122684,0.061221472
44975.06575,2.146389161,3.693196248,-1.544132342,0.055120506
44975.0661,2.145103239,3.757649641,-1.60987326,0.048546414
44975.06645,2.143817317,3.757716293,-1.611227437,0.048410997
44975.06679,2.266419235,3.693396204,-1.424152649,0.067118476
44975.06714,2.203189393,3.757849598,-1.551914679,0.054342273
44975.06749,2.201903471,3.75791625,-1.553268855,0.054206855
44975.06784,2.324505388,3.757982902,-1.430580809,0.06647566
44975.06818,2.261275547,3.693662814,-1.429569356,0.066576805
44975.06853,2.259989625,3.693729466,-1.430923533,0.066441387
44975.06888,2.258703703,3.886956342,-1.625437933,0.046989947
44975.06922,2.319361701,3.758249511,-1.435997515,0.065933989
44975.06957,2.256131859,3.758316164,-1.499372804,0.05959646
44975.06992,2.316789857,3.822769557,-1.50309261,0.059224479
44975.07027,2.377447854,3.694062727,-1.313652193,0.078168521
44975.07061,2.376161932,3.822902862,-1.443779852,0.065155755
44975.07096,2.43681993,3.758582773,-1.318726176,0.077661123
44975.07131,2.435534008,3.758649425,-1.320080352,0.077525705
44975.07166,2.558135925,3.823102818,-1.261779047,0.083355836
44975.072,2.556850003,3.75878273,-1.198746482,0.089659092
44975.07235,2.555564081,3.823236123,-1.2644874,0.083085
44975.0727,2.616222079,3.952076258,-1.332593948,0.076274346
44975.07304,2.676880077,3.823369427,-1.14315353,0.095218387
44975.07339,2.737538074,3.887822821,-1.146873337,0.094846407
44975.07374,2.736252152,3.887889473,-1.148227513,0.094710989
44975.07409,2.673022311,3.887956125,-1.211602802,0.08837346
44975.07443,2.795624228,4.01679626,-1.217688237,0.087764917
44975.07478,2.732394387,3.952476171,-1.216676784,0.087866062
44975.07513,2.731108465,4.016929565,-1.282417702,0.08129197
44975.07547,2.667878623,3.952609476,-1.281406249,0.081393116
44975.07582,2.604648782,3.952676128,-1.344781538,0.075055587
44975.07617,2.54141894,3.888356039,-1.343770085,0.075156732
44975.07652,2.478189099,3.952809432,-1.471532114,0.062380529
44975.07686,2.600791016,3.824102602,-1.220070585,0.087526682
44975.07721,2.475617255,3.952942737,-1.474240467,0.062109694
44975.07756,2.350443494,4.01739613,-1.664023608,0.04313138
44975.07791,2.411101491,3.953076041,-1.538969932,0.055636747
44975.07825,2.409815569,3.953142694,-1.540324109,0.05550133
44975.0786,2.346585728,3.888822605,-1.539312656,0.055602475
44975.07895,2.159468047,3.953275998,-1.791116909,0.03042205
44975.07929,2.220126045,3.824569168,-1.601676491,0.049366091
44975.07964,2.218840123,3.889022562,-1.667417409,0.042792
44975.07999,2.217554201,4.017862696,-1.797545068,0.029779234
44975.08034,2.278212199,3.889155866,-1.608104651,0.048723275
44975.08068,2.153038438,3.95360926,-1.797887792,0.029744961
44975.08103,2.213696435,3.953675912,-1.737220857,0.035811655
44975.08138,2.274354433,3.889355823,-1.612167181,0.048317022
44975.08172,2.087236752,3.825035734,-1.735197951,0.036013945
44975.08207,2.209838669,3.953875869,-1.741283387,0.035405402
44975.08242,2.270496667,4.018329262,-1.745003193,0.035033421
44975.08277,2.207266826,3.889622432,-1.679604999,0.041573241
44975.08311,2.205980904,3.760915602,-1.552185693,0.054315171
44975.08346,2.204694982,3.825368995,-1.617926611,0.047741079
44975.08381,2.265352979,3.889822389,-1.621646418,0.047369099
44975.08416,2.264067057,3.761115559,-1.494227112,0.060111029
44975.0845,2.262781135,3.761182211,-1.495581289,0.059975612
44975.08485,2.323439133,3.954409087,-1.628074577,0.046726283
44975.0852,2.260209292,3.890088998,-1.627063124,0.046827428
44975.08554,2.19697945,3.89015565,-1.690438412,0.040489899
44975.08589,2.257637448,3.890222302,-1.629771478,0.046556593
44975.08624,2.318295445,4.019062437,-1.697878025,0.039745938
44975.08659,2.317009523,3.954742348,-1.63484546,0.046049194
44975.08693,2.315723601,3.890422259,-1.571812896,0.052352451
44975.08728,2.314437679,4.019262394,-1.701940555,0.039339685
44975.08763,2.437039597,3.954942305,-1.514865767,0.058047164
44975.08797,2.435753675,4.019395698,-1.580606685,0.051473072
44975.08832,2.558355592,4.148235833,-1.586692121,0.050864528
44975.08867,2.55706967,4.083915744,-1.523659556,0.057167785
44975.08902,2.555783748,4.083982396,-1.525013733,0.057032367
44975.08936,2.554497826,4.084049048,-1.52636791,0.056896949
44975.08971,2.553211904,4.148502442,-1.592108828,0.050322858
44975.09006,2.613869902,4.148569094,-1.531441893,0.056389551
44975.09041,2.488696141,4.148635746,-1.656838292,0.043849911
44975.09075,2.549354138,4.084315657,-1.531784616,0.056355279
44975.0911,2.548068216,4.019995568,-1.468752052,0.062658535
44975.09145,2.360950536,3.95567548,-1.591782822,0.050355458
44975.09179,2.359664614,3.955742132,-1.593136999,0.050220041
44975.09214,2.358378692,4.020195525,-1.658877917,0.043645949
44975.09249,2.29514885,4.084648919,-1.786639946,0.030869746
44975.09284,2.417750768,4.02032883,-1.599565158,0.049577225
44975.09318,2.292577006,3.956008741,-1.660574817,0.043476259
44975.09353,2.291291085,4.084848875,-1.790702476,0.030463493
44975.09388,2.351949082,4.21368901,-1.858809023,0.023652838
44975.09422,2.35066316,4.149368921,-1.795776459,0.029956095
44975.09457,2.411321158,4.149435573,-1.735109524,0.036022788
44975.09492,2.533923075,4.149502226,-1.612421477,0.048291593
44975.09527,2.470693234,4.149568878,-1.675796766,0.041954064
44975.09561,2.469407312,4.085248789,-1.612764201,0.04825732
44975.09596,2.530065309,4.278475665,-1.74525749,0.035007991
44975.09631,2.466835468,4.214155576,-1.744246037,0.035109137
44975.09666,2.403605626,4.149835487,-1.743234584,0.035210282
44975.097,2.526207543,4.149902139,-1.620546537,0.047479087
44975.09735,2.586865541,4.278742274,-1.688653085,0.040668432
44975.0977,2.585579619,4.150035444,-1.561233779,0.053410363
44975.09804,2.522349778,4.214488837,-1.688995809,0.04063416
44975.09839,2.583007775,4.150168748,-1.563942133,0.053139527
44975.09874,2.705609692,4.214622142,-1.505640827,0.058969658
44975.09909,2.70432377,4.279075535,-1.571381745,0.052395566
44975.09943,2.703037849,4.150368705,-1.443962439,0.065137497
44975.09978,2.701751927,4.214822098,-1.509703357,0.058563405
44975.10013,2.576578166,4.214888751,-1.635099757,0.046023765
44975.10047,2.699180083,4.279342144,-1.576798452,0.051853895
44975.10082,2.75983808,4.150635314,-1.387358034,0.070797937
44975.10117,2.5727204,4.150701966,-1.574775546,0.052056186
44975.10152,2.571434478,4.150768619,-1.576129722,0.051920768
44975.10186,2.508204636,4.215222012,-1.703891752,0.039144565
44975.10221,2.568862634,4.215288664,-1.643224817,0.045211259
44975.10256,2.505632792,4.150968575,-1.642213364,0.045312404
44975.10291,2.442402951,4.022261745,-1.57681517,0.051852223
44975.10325,2.379173109,4.022328398,-1.640190458,0.045514695
44975.1036,2.377887187,4.151168532,-1.770318117,0.032501929
44975.10395,2.376601266,4.151235184,-1.771672294,0.032366511
44975.10429,2.313371424,4.086915095,-1.770660841,0.032467656
44975.10464,2.435973341,4.022595007,-1.583586053,0.051175135
44975.10499,2.496631339,4.0870484,-1.587305859,0.050803155
44975.10534,2.433401497,4.022728311,-1.586294407,0.0509043
44975.10568,2.308227736,4.022794963,-1.711690806,0.03836466
44975.10603,2.430829653,4.087248357,-1.653389501,0.04419479
44975.10638,2.305655892,3.958541527,-1.650012419,0.044532499
44975.10672,2.36631389,4.02299492,-1.653732225,0.044160518
44975.10707,2.365027968,4.087448314,-1.719473143,0.037586426
44975.10742,2.425685966,4.087514966,-1.658806208,0.04365312
44975.10777,2.362456124,4.087581618,-1.722181496,0.037315591
44975.10811,2.361170202,4.08764827,-1.723535673,0.037180173
44975.10846,2.4218282,4.087714923,-1.662868738,0.043246867
44975.10881,2.544430117,4.152168316,-1.604567432,0.049076997
44975.10916,2.605088115,4.087848227,-1.479513756,0.061582365
44975.1095,2.665746112,4.087914879,-1.418846821,0.067649058
44975.10985,2.974179788,4.152368273,-1.174482181,0.092085522
44975.1102,3.282613464,4.152434925,-0.8657308,0.12296066
44975.11054,3.652991059,4.216888318,-0.559345048,0.153599236
44975.11089,3.899480816,4.345728453,-0.441388261,0.165394914
44975.11124,4.39374625,4.281408364,0.117813196,0.22131506
44975.11159,4.826067765,4.217088275,0.614993542,0.271033095
44975.11193,5.134501441,4.281541669,0.859358182,0.295469559
44975.11228,5.442935117,4.281608321,1.168109563,0.326344697
44975.11263,5.627480954,4.281674973,1.352818721,0.344815613
44975.11297,5.93591463,4.281741625,1.661570102,0.375690751
44975.11332,6.058516547,4.217421537,1.84864489,0.394398229
44975.11367,6.243062384,4.410648412,1.840193825,0.393553123
44975.11402,6.303720381,4.410715065,1.90086076,0.399619816
44975.11436,6.364378379,4.282008234,2.090301177,0.418563858
44975.11471,6.425036376,4.217688146,2.215354853,0.431069226
44975.11506,6.485694374,4.34652828,2.147248306,0.424258571
44975.11541,6.484408452,4.346594932,2.145894129,0.424123153
44975.11575,6.607010369,4.282274844,2.332968917,0.442830632
44975.1161,6.667668367,4.346728237,2.32924911,0.442458651
44975.11645,6.790270284,4.346794889,2.451937157,0.454727456
44975.11679,6.912872201,4.346861541,2.574625203,0.466996261
44975.11714,7.035474118,4.218154711,2.826086732,0.492142414
44975.11749,7.158076036,4.411381587,2.755614555,0.485095196
44975.11784,7.342621872,4.282674757,3.069097196,0.51644346
44975.11818,7.527167709,4.282741409,3.253806354,0.534914376
44975.11853,7.649769626,4.347194803,3.312107659,0.540744506
44975.11888,7.710427624,4.476034937,3.244001112,0.533933852
44975.11922,7.771085621,4.347328107,3.433441529,0.552877893
44975.11957,7.831743619,4.34739476,3.494108464,0.558944587
44975.11992,7.892401617,4.283074671,3.61916214,0.571449954
44975.12027,7.953059614,4.347528064,3.615442334,0.571077974
44975.12061,8.013717612,4.347594716,3.676109268,0.577144667
44975.12096,8.07437561,4.41204811,3.672389462,0.576772687
44975.12131,8.073089688,4.412114762,3.671035286,0.576637269
44975.12166,8.257635524,4.412181414,3.855744444,0.595108185
44975.122,8.256349602,4.347861325,3.918777008,0.601411441
44975.12235,8.37895152,4.412314719,3.977078314,0.607241572
44975.1227,8.377665598,4.476768112,3.911337396,0.60066748
44975.12304,8.438323595,4.348061282,4.100777813,0.619611522
44975.12339,8.498981593,4.348127934,4.161444748,0.625678215
44975.12374,8.62158351,4.54135481,4.090972571,0.618630998
44975.12409,8.558353669,4.477034721,4.091984024,0.618732143
44975.12443,8.557067747,4.412714632,4.155016588,0.625035399
44975.12478,8.493837905,4.412781285,4.0916413,0.61869787
44975.12513,8.554495903,4.412847937,4.152308235,0.624764564
44975.12547,8.553209981,4.412914589,4.150954058,0.624629146
44975.12582,8.613867979,4.412981241,4.211620993,0.63069584
44975.12617,8.612582057,4.348661152,4.274653558,0.636999096
44975.12652,8.673240054,4.348727805,4.335320493,0.64306579
44975.12686,8.671954132,4.413181198,4.269579575,0.636491698
44975.12721,8.794556049,4.477634592,4.32788088,0.642321828
44975.12756,8.855214047,4.477701244,4.388547815,0.648388522
44975.12791,9.101703803,4.477767896,4.635278085,0.673061549
44975.12825,9.28624964,4.413447807,4.884373984,0.697971139
44975.1286,9.284963718,4.349127718,4.947406549,0.704274395
44975.12895,9.407565635,4.413581112,5.005707854,0.710104526
44975.12929,9.530167553,4.413647764,5.1283959,0.72237333
44975.12964,9.528881631,4.542487899,4.998268241,0.709360565
44975.12999,9.589539628,4.413781068,5.187708659,0.728304606
44975.13034,9.526309787,4.413847721,5.12433337,0.721967077
44975.13068,9.648911704,4.478301114,5.182634676,0.727797208
44975.13103,9.523737943,4.478367766,5.057238276,0.715257568
44975.13138,9.522452021,4.349660936,5.184657582,0.727999499
44975.13172,9.583110019,4.41411433,5.180937775,0.727627518
44975.13207,9.581824097,4.414180982,5.179583599,0.7274921
44975.13242,9.580538175,4.478634375,5.113842681,0.720918009
44975.13277,9.827027931,4.478701028,5.36057295,0.745591035
44975.13311,9.887685929,4.349994198,5.550013368,0.764535077
44975.13346,10.01028785,4.414447591,5.608314673,0.770365208
44975.13381,10.07094584,4.414514243,5.668981608,0.776431901
44975.13416,10.19354776,4.478967637,5.727282913,0.782262032
44975.1345,10.13031792,4.414647548,5.728294366,0.782363177
44975.13485,10.06708808,4.4147142,5.664919078,0.776025648
44975.1352,10.06580216,4.414780852,5.663564901,0.775890231
44975.13554,9.816740555,4.479234246,5.349739537,0.744507694
44975.13589,9.567678955,4.350527416,5.229074397,0.73244118
44975.13624,9.256673436,4.286207327,4.982001403,0.707733881
44975.13659,9.007611835,4.35066072,4.668176039,0.676351344
44975.13693,8.696606316,4.22195389,4.485489787,0.658082719
44975.13728,8.261712957,4.157633801,4.11437457,0.620971197
44975.13763,8.012651357,4.222087195,3.800549206,0.589588661
44975.13797,7.763589756,4.222153847,3.551110583,0.564644799
44975.13832,7.452584237,4.093447017,3.368424331,0.546376174
44975.13867,7.203522637,4.029126928,3.183372449,0.527870985
44975.13902,6.892517117,3.964806839,2.936299456,0.503163686
44975.13936,6.581511597,4.093646974,2.496066239,0.459140364
