date,ch1,ch2,hono,error
44968.62534,891.5241714,868.8104509,,0.135775813
44968.62568,891.8064443,867.5683796,,0.135775813
44968.62603,891.4076642,866.7401241,,0.135775813
44968.62638,891.6331826,866.6803837,,0.135775813
44968.62672,892.8235262,866.6206432,,0.135775813
44968.62707,893.3328168,866.5017862,,0.135775813
44968.62742,901.5607082,871.1713688,,0.135775813
44968.62777,925.6798366,889.4377553,,0.135775813
44968.62811,962.7957266,923.2517914,,0.135775813
44968.62846,1003.203373,957.006711,,0.135775813
44968.62881,1021.476796,969.7161429,,0.135775813
44968.62915,1019.545647,967.1735078,,0.135775813
44968.6295,999.7936103,961.8523954,,0.135775813
44968.62985,952.2886634,953.457223,,0.135775813
44968.6302,875.384928,925.5535928,,0.135775813
44968.63054,792.4652244,872.2298511,,0.135775813
44968.63089,708.5806956,803.6540425,,0.135775813
44968.63124,629.066257,729.5212792,,0.135775813
44968.63159,556.021822,653.4967867,,0.135775813
44968.63193,491.5473042,574.5164672,,0.135775813
44968.63228,433.0320002,492.5212043,,0.135775813
44968.63263,376.8436273,411.2944564,,0.135775813
44968.63297,322.0173605,334.5605654,,0.135775813
44968.63332,268.1559188,266.2212229,,0.135775813
44968.63367,216.5646538,208.700207,,0.135775813
44968.63402,169.9677775,160.8151868,,0.135775813
44968.63436,130.9759933,122.0341136,,0.135775813
44968.63471,99.47579218,91.58847231,,0.135775813
44968.63506,74.3888403,68.23681564,,0.135775813
44968.6354,55.54487439,50.7376963,,0.135775813
44968.63575,41.75205166,37.84966696,,0.135775813
44968.6361,31.70502051,28.21304725,,0.135775813
44968.63645,24.21193816,21.11843869,,0.135775813
44968.63679,18.87552369,15.85644283,,0.135775813
44968.63714,14.90121525,11.89501081,,0.135775813
44968.63749,11.89173191,9.056793029,,0.135775813
44968.63784,9.733564836,6.809740633,,0.135775813
44968.63818,7.97267869,5.212970161,,0.135775813
44968.63853,6.665827886,4.030015458,,0.135775813
44968.63888,5.585994754,3.08352691,,0.135775813
44968.63922,4.676424875,2.373504516,,0.135775813
44968.63957,4.050627085,1.899948276,,0.135775813
44968.63992,3.538338131,1.544625113,,0.135775813
44968.64027,3.082803595,1.248418489,,0.135775813
44968.64061,2.740777895,1.129561481,,0.135775813
44968.64096,2.455506612,0.833354857,,0.135775813
44968.64131,2.283744166,0.596264771,,0.135775813
44968.64165,1.998472883,0.59564084,,0.135775813
44968.642,1.769956018,0.53590037,,0.135775813
44968.64235,1.598193571,0.535276438,,0.135775813
44968.6427,1.369676707,0.534652507,,0.135775813
44968.64304,1.368177513,0.415795499,,0.135775813
44968.64339,1.196415067,0.29693849,,0.135775813
44968.64374,1.081407038,0.178081482,,0.135775813
44968.64409,1.023153426,0.236574089,,0.135775813
44968.64443,0.964899815,0.176833619,,0.135775813
44968.64478,0.963400622,0.176209688,,0.135775813
44968.64513,0.905147011,0.175585756,,0.135775813
44968.64547,0.790138982,0.234078364,,0.135775813
44968.64582,0.73188537,0.174337894,,0.135775813
44968.64617,0.616877341,0.173713962,,0.135775813
44968.64652,0.501869312,0.113973493,,0.135775813
44968.64686,0.443615701,0.1724661,,0.135775813
44968.64721,0.38536209,0.11272563,,0.135775813
44968.64756,0.383862897,0.230334776,,0.135775813
44968.6479,0.439118121,0.052361229,,0.135775813
44968.64825,0.38086451,0.110853836,,0.135775813
44968.6486,0.379365317,0.051113366,,0.135775813
44968.64895,0.20760287,0.050489435,,0.135775813
44968.64929,0.319612512,0.108982042,,0.135775813
44968.64964,0.261358901,-0.009874967,,0.135775813
44968.64999,0.20310529,0.107734179,,0.135775813
44968.65034,0.315114932,-0.070239368,,0.135775813
44968.65068,0.256861321,-0.011746761,,0.135775813
44968.65103,0.19860771,-0.012370692,,0.135775813
44968.65138,0.140354098,-0.012994623,,0.135775813
44968.65172,0.082100487,-0.013618555,,0.135775813
44968.65207,0.137355712,-0.014242486,,0.135775813
44968.65242,0.135856518,0.10336666,,0.135775813
44968.65277,0.077602907,0.04362619,,0.135775813
44968.65311,0.076103714,-0.01611428,,0.135775813
44968.65346,0.074604521,0.042378327,,0.135775813
44968.65381,0.016350909,-0.017362143,,0.135775813
44968.65415,0.128360552,0.100247003,,0.135775813
44968.6545,0.013352523,-0.018610005,,0.135775813
44968.65485,0.011853329,0.039882602,,0.135775813
44968.6552,0.067108554,0.03925867,,0.135775813
44968.65554,0.122363778,0.038634739,,0.135775813
44968.65589,0.177619003,0.097127346,,0.135775813
44968.65624,0.17611981,0.037386876,,0.135775813
44968.65659,0.117866198,-0.022353593,,0.135775813
44968.65693,0.059612587,-0.022977525,,0.135775813
44968.65728,0.17162223,0.035515082,,0.135775813
44968.65763,0.226877454,0.09400769,,0.135775813
44968.65797,0.622659186,0.152500297,,0.135775813
44968.65832,1.075195335,0.151876366,,0.135775813
44968.65867,1.697994738,0.210368973,,0.135775813
44968.65902,2.774829484,0.26886158,,0.135775813
44968.65936,4.021927483,0.268237649,,0.135775813
44968.65971,5.609551989,0.444963333,,0.135775813
44968.66006,7.253930913,0.562572479,,0.135775813
44968.6604,9.011818673,0.621065086,,0.135775813
44968.66075,10.59944318,0.856907309,,0.135775813
44968.6611,11.9032956,0.856283377,,0.135775813
44968.66145,12.86662151,1.033009062,,0.135775813
44968.66179,13.26240324,0.973268592,,0.135775813
44968.66214,13.4311673,1.031761199,,0.135775813
44968.66249,13.25940485,1.149370345,,0.135775813
44968.66284,12.91737915,1.148746414,,0.135775813
44968.66318,12.46184461,1.266355559,,0.135775813
44968.66353,11.83604682,1.206615089,,0.135775813
44968.66388,11.32375787,1.324224235,10.01354395,1.137130208
44968.66422,10.86822333,1.264483765,9.617186276,1.09749444
44968.66457,10.46944322,1.263859834,9.218536699,1.057629483
44968.66492,10.0706631,1.263235903,8.819887121,1.017764525
44968.66527,9.785391816,1.262611971,8.534886818,0.989264495
44968.66561,9.670383787,1.202871501,8.479476965,0.983723509
44968.66596,9.555375758,1.261364109,8.305834035,0.966359216
44968.66631,9.497122146,1.260740177,8.248132281,0.960589041
44968.66665,9.438868535,1.260116246,8.190430527,0.954818865
44968.667,9.323860506,1.377725392,7.957671059,0.931542919
44968.66735,9.379115731,1.317984922,8.072735118,0.943049324
44968.6677,9.264107702,1.31736099,7.958208726,0.931596685
44968.66804,9.262608508,1.257620521,8.016448148,0.937420628
44968.66839,9.090846062,1.256996589,7.845097119,0.920285525
44968.66874,8.975838033,1.256372658,7.730570728,0.908832886
44968.66909,8.974338839,1.196632188,7.78881015,0.914656828
44968.66943,8.802576392,1.314241334,7.499226044,0.885698417
44968.66978,8.857831617,1.136267787,7.73252318,0.909028131
44968.67013,8.913086841,1.253876933,7.670237623,0.902799575
44968.67047,9.081850901,1.253253001,7.839834418,0.919759255
44968.67082,9.364123797,1.193512531,8.182197026,0.953995515
44968.67117,9.759905529,1.311121677,8.460859293,0.981861742
44968.67152,10.2691961,1.251381207,9.030520449,1.038827858
44968.67186,10.66497783,1.191640737,9.486532332,1.084429046
44968.67221,11.23102281,1.191016806,10.05390159,1.141165971
44968.67256,11.62680454,1.190392875,10.45079693,1.180855506
44968.6729,12.07934069,1.189768943,10.90451691,1.226227504
44968.67325,12.47512243,1.189145012,11.30141226,1.265917038
44968.6736,12.81414974,1.129404542,11.7005995,1.305835763
44968.67395,13.09642263,1.187897149,11.92472903,1.328248716
44968.67429,13.37869553,1.187273218,12.2079751,1.356573323
44968.67464,13.54745959,1.186649287,12.3775719,1.373533002
44968.67499,13.60271482,1.186025355,12.43351942,1.379127754
44968.67534,13.60121562,1.244517962,12.37352576,1.373128389
44968.67568,13.65647085,1.362127108,12.3112402,1.366899833
44968.67603,13.4847084,1.302386638,12.19900571,1.355676384
44968.67638,13.25619153,1.360879246,11.91171351,1.326947164
44968.67672,12.97092025,1.301138776,11.68582974,1.304358787
44968.67707,12.62889455,1.300514844,11.3440048,1.270176293
44968.67742,12.17336002,1.299890913,10.88853059,1.224628872
44968.67777,11.88808873,1.299266982,10.60353029,1.196128841
44968.67811,11.4325542,1.29864305,10.14805607,1.15058142
44968.67846,11.0905285,1.298019119,9.806231132,1.116398926
44968.67881,10.7485028,1.297395188,9.464406191,1.082216432
44968.67915,10.34972268,1.296771256,9.065756614,1.042351474
44968.6795,10.00769698,1.296147325,8.723931674,1.00816898
44968.67985,9.835934531,1.295523394,8.552580645,0.991033877
44968.6802,9.607417666,1.294899462,8.324404979,0.968216311
44968.68054,9.549164055,1.294275531,8.266703225,0.962446135
44968.68089,9.490910444,1.2936516,8.209001471,0.95667596
44968.68124,9.602920086,1.293027668,8.321773629,0.967953176
44968.68159,9.601420893,1.292403737,8.320896512,0.967865464
44968.68193,9.656676117,1.291779806,8.376844032,0.973460216
44968.68228,9.76868576,1.350272413,8.430499651,0.978825778
44968.68263,9.994204238,1.349648481,8.656921083,1.001467921
44968.68297,10.1629683,1.289908011,8.885634416,1.024339254
44968.68332,10.38848678,1.28928408,9.112055848,1.046981398
44968.68367,10.61400525,1.288660149,9.338477281,1.069623541
44968.68402,10.61250606,1.288036217,9.337600164,1.069535829
44968.68436,10.78127012,1.169179209,9.625430036,1.098318816
44968.68471,10.89327976,1.227671816,9.679085655,1.103684378
44968.68506,11.00528941,1.227047885,9.791857812,1.114961594
44968.6854,11.00379021,1.167307415,9.850097234,1.120785536
44968.68575,10.77527335,1.284916561,9.503688491,1.086144662
44968.6861,10.6035109,1.225176091,9.391454001,1.074921213
44968.68645,10.43174845,1.22455216,9.220102972,1.05778611
44968.68679,10.08972275,1.342161305,8.760044955,1.011780308
44968.68714,9.861205889,1.282420835,8.590985828,0.994874395
44968.68749,9.575934606,1.281796904,8.305985525,0.966374365
44968.68784,9.290663324,1.281172973,8.020985222,0.937874335
44968.68818,9.118900877,1.280549041,7.849634193,0.920739232
44968.68853,8.833629594,1.27992511,7.56463389,0.892239202
44968.68888,8.661867147,1.338417717,7.334166323,0.869192445
44968.68922,8.4901047,1.396910324,7.103698756,0.846145688
44968.68957,8.375096671,1.396286393,6.989172364,0.834693049
44968.68992,8.203334225,1.395662462,6.817821336,0.817557946
44968.69027,8.258589449,1.335921992,6.932885395,0.829064352
44968.69061,8.257090256,1.276181522,6.991124816,0.834888294
44968.69096,8.255591062,1.334674129,6.931131161,0.828888929
44968.69131,8.367600705,1.393166736,6.98478678,0.834254491
44968.69165,8.366101511,1.392542805,6.983909663,0.834166779
44968.692,8.364602318,1.332802335,7.042149085,0.839990721
44968.69235,8.363103125,1.332178404,7.041271968,0.83990301
44968.6927,8.248095096,1.331554473,6.926745577,0.82845037
44968.69304,8.246595902,1.271814003,6.984984998,0.834274313
44968.69339,8.188342291,1.212073533,6.986399783,0.834415791
44968.69374,8.186843098,1.329682679,6.867289589,0.822504772
44968.69409,8.128589487,1.329058747,6.809587835,0.816734596
44968.69443,8.013581458,1.387551354,6.635944905,0.799370303
44968.69478,7.898573429,1.386927423,6.521418513,0.787917664
44968.69513,7.840319817,1.327186953,6.522833298,0.788059143
44968.69547,7.782066206,1.326563022,6.465131544,0.782288967
44968.69582,7.667058177,1.266822552,6.409721691,0.776747982
44968.69617,7.552050148,1.325315159,6.236078761,0.759383689
44968.69652,7.380287701,1.265574689,6.123844271,0.74816024
44968.69686,7.32203409,1.264950758,6.066142517,0.742390064
44968.69721,7.093517225,1.146093749,5.956199928,0.731395806
44968.69756,7.092018032,1.263702895,5.837089734,0.719484786
44968.6979,7.033764421,1.263078964,5.77938798,0.713714611
44968.69825,6.918756392,1.144221955,5.783094666,0.714085279
44968.6986,6.803748363,1.143598024,5.668568275,0.70263264
44968.69895,6.745494752,1.142974093,5.61086652,0.696862465
44968.69929,6.573732305,0.965000546,5.616865108,0.697462323
44968.69964,6.515478693,0.787026999,5.736512969,0.70942711
44968.69999,6.570733918,0.66816999,5.910693567,0.726845169
44968.70034,6.455725889,0.549312982,5.914400252,0.727215838
44968.70068,6.454226696,0.371339435,6.090872751,0.744863088
44968.70103,6.50948192,0.193365888,6.324169887,0.768192801
44968.70138,6.507982727,0.192741956,6.32329277,0.76810509
44968.70172,6.619992369,0.192118025,6.436064928,0.779382306
44968.70207,6.618493176,0.073261017,6.553420888,0.791117902
44968.70242,6.560239565,0.190870162,6.377486057,0.773524418
44968.70277,6.558740371,0.190246231,6.37660894,0.773436707
44968.70311,6.386977924,0.1896223,6.205257911,0.756301604
44968.70346,6.385478731,0.307231446,6.086147717,0.744390584
44968.70381,6.383979538,0.306607514,6.085270601,0.744302873
44968.70415,6.439234762,0.305983583,6.141218121,0.749897625
44968.7045,6.494489987,0.423592729,6.078932564,0.743669069
44968.70485,6.492990793,0.482085336,6.018938909,0.737669704
44968.7052,6.434737182,0.481461404,5.961237155,0.731899528
44968.70554,6.376483571,0.539954012,5.844418862,0.720217699
44968.70589,6.374984378,0.480213542,5.902658284,0.726041641
44968.70624,6.259976349,0.47958961,5.788131892,0.714589002
44968.70659,6.201722737,0.360732602,5.848663215,0.720642134
44968.70693,6.200223544,0.419225209,5.78866956,0.714642769
44968.70728,6.255478769,0.477717816,5.785500542,0.714325867
44968.70763,6.310733993,0.654443501,5.664098446,0.702185657
44968.70797,6.3092348,0.653819569,5.663221329,0.702097946
44968.70832,6.47799886,0.712312177,5.773701586,0.713145971
44968.70867,6.590008502,0.652571707,5.945590282,0.730334841
44968.70902,6.588509309,0.711064314,5.885596626,0.724335475
44968.70936,6.757273369,0.710440383,6.055193421,0.741295155
44968.70971,6.869283011,0.709816451,6.167965579,0.752572371
44968.71006,6.924538236,0.768309059,6.164796561,0.752255469
44968.7104,6.923039043,0.885918204,6.045686367,0.740344449
44968.71075,6.978294267,0.885294273,6.101633887,0.745939201
44968.7111,6.976795074,0.94378688,6.041640232,0.739939836
44968.71145,6.97529588,0.88404641,6.099879653,0.745763778
44968.71179,6.973796687,0.942539017,6.039885998,0.739764412
44968.71214,6.972297494,1.001031625,5.979892342,0.733765047
44968.71249,6.857289465,1.000407693,5.865365951,0.722312408
44968.71284,6.855790271,0.999783762,5.864488834,0.722224696
44968.71318,6.911045496,0.999159831,5.920436354,0.727819448
44968.71353,6.909546303,0.998535899,5.919559238,0.727731736
44968.71388,6.794538273,0.997911968,5.805032846,0.716279097
44968.71422,6.79303908,1.115521114,5.685922652,0.704368078
44968.71457,6.791539887,1.055780644,5.744162074,0.71019202
44968.71492,6.790040693,1.055156713,5.743284957,0.710104308
44968.71527,6.675032664,1.11364932,5.569642027,0.692740015
44968.71561,6.616779053,1.05390885,5.571056812,0.692881494
44968.71596,6.558525442,1.112401457,5.454238519,0.681199665
44968.71631,6.443517413,1.230010603,5.22147905,0.657923718
44968.71665,6.328509384,1.229386671,5.106952659,0.646471079
44968.717,6.327010191,1.169646202,5.165192081,0.652295021
44968.71735,6.212002162,1.228138809,4.991549151,0.634930728
44968.7177,6.210502968,1.286631416,4.931555495,0.628931362
44968.71804,6.265758193,1.286007485,4.987503016,0.634526114
44968.71839,6.093995746,1.285383553,4.816151987,0.617391011
44968.71874,6.035742135,1.343876161,4.699333695,0.605709182
44968.71909,5.863979688,1.343252229,4.527982666,0.588574079
44968.71943,5.805726077,1.401744836,4.411164373,0.57689225
44968.71978,5.747472466,1.342004367,4.412579158,0.577033729
44968.72013,5.689218854,1.400496974,4.295760865,0.565351899
44968.72047,5.630965243,1.340756504,4.29717565,0.565493378
44968.72082,5.686220468,1.517482188,4.175773554,0.553353168
44968.72117,5.627966856,1.516858257,4.1180718,0.547582993
44968.72152,5.683222081,1.634467403,4.055786243,0.541354437
44968.72186,5.738477305,1.574726933,4.170850302,0.552860843
44968.72221,5.850486948,1.63321954,4.224505921,0.558226405
44968.72256,5.96249659,1.514362531,4.455511156,0.581326928
44968.7229,6.017751815,1.631971677,4.393225599,0.575098373
44968.72325,6.016252621,1.631347746,4.392348482,0.575010661
44968.7236,6.128262264,1.630723815,4.50512064,0.586287877
44968.72395,6.12676307,1.452750268,4.681593139,0.603935127
44968.72429,6.182018295,1.511242875,4.678424121,0.603618225
44968.72464,6.010255848,1.628852021,4.388840015,0.574659814
44968.72499,6.065511072,1.569111551,4.503904074,0.58616622
44968.72534,6.120766297,1.509371081,4.618968133,0.597672626
44968.72568,6.232775939,1.449630611,4.790856829,0.614861496
44968.72603,6.401539999,1.44900668,4.960453624,0.631821175
44968.72638,6.513549642,1.330149671,5.191458858,0.654921699
44968.72672,6.625559284,1.211292663,5.422464093,0.678022222
44968.72707,6.737568926,1.092435654,5.653469328,0.701122745
44968.72742,6.792824151,0.973578646,5.827649925,0.718540805
44968.72777,6.677816122,0.913838176,5.772240072,0.71299982
44968.72811,6.506053675,0.794981167,5.719122121,0.707688025
44968.72846,6.220782393,0.676124159,5.552354895,0.691011302
44968.72881,5.822002274,0.55726715,5.271938395,0.662969652
44968.72915,5.30971332,0.438410142,,0.135775813
44968.7295,4.740669949,0.378669672,,0.135775813
44968.72985,4.058117741,0.437162279,,0.135775813
44968.7302,3.432319952,0.377421809,,0.135775813
44968.73054,2.806522162,0.31768134,,0.135775813
44968.73089,2.294233208,0.25794087,,0.135775813
44968.73124,1.952207508,0.257316938,,0.135775813
44968.73159,1.496672972,0.256693007,,0.135775813
44968.73193,1.211401689,0.256069076,,0.135775813
44968.73228,0.982884824,0.314561683,,0.135775813
44968.73263,0.811122377,0.195704674,,0.135775813
44968.73297,0.639359931,0.195080743,,0.135775813
44968.73332,0.581106319,0.194456812,,0.135775813
