"date_utc","hono_ppt","hono_err_ppt","hono_lod_ppt","flag"
2023-02-12 06:00:00,0.71253095459332,0.342851509016469,0.237175048287516,0
2023-02-12 07:00:00,0.540591094164051,0.20048164926583,0.146422539849424,0
2023-02-12 08:00:00,1.0674896922597,0.253171509075394,0.146422539849424,0
2023-02-12 09:00:00,2.7046103901279,0.416883578862214,0.146422539849424,0
2023-02-12 10:00:00,3.99337717095621,0.545760256945045,0.146422539849424,0
2023-02-12 11:00:00,NA,NA,0.146422539849424,0
2023-02-12 12:00:00,13.8287877697431,1.52930131682373,0.146422539849424,0
2023-02-12 13:00:00,16.1963568713326,1.7657943484493,0.146224630949391,0
2023-02-12 14:00:00,18.7644017291892,2.02259883423497,0.146158661316046,0
2023-02-12 15:00:00,8.52743058495844,0.99890171981189,0.146158661316046,0
2023-02-12 16:00:00,6.64443810602573,0.810602471918619,0.146158661316046,0
2023-02-12 17:00:00,6.63859478142949,0.810018139458995,0.146158661316046,0
2023-02-12 18:00:00,4.25729707784619,0.571888369100665,0.146158661316046,0
2023-02-12 19:00:00,2.95186175828313,0.503755602002372,0.193486824666706,0
2023-02-12 20:00:00,2.81142099913845,0.489711526087903,0.208569426174059,0
2023-02-12 21:00:00,1.87024853548857,0.395594279722916,0.208569426174059,0
2023-02-12 22:00:00,0.729492122752862,0.281518638449345,0.208569426174059,0
2023-02-12 23:00:00,1.26003032765267,0.334572458939326,0.208569426174059,0
2023-02-13,0.5965355135797,0.268222977532029,0.208569426174059,0
2023-02-13 01:00:00,-0.113022755304319,0.191567350084541,0.204247077416752,0
2023-02-13 02:00:00,-1.08728100545776,0.0955918419997296,0.202869625614973,0
2023-02-13 03:00:00,-0.110207527007704,0.191848872914202,0.202869625614973,0
2023-02-13 04:00:00,0.369983564339155,0.239867982048888,0.202869625614973,0
2023-02-13 05:00:00,-0.283544372859353,0.174515188329037,0.202869625614973,0
2023-02-13 06:00:00,-0.0769881780768145,0.195170807807291,0.202869625614973,0
2023-02-13 07:00:00,0.541456262915736,0.313454688271845,0.246139860161702,0
2023-02-13 08:00:00,0.787226188548127,0.338031680835084,0.259309061980272,0
2023-02-13 09:00:00,4.93040470519531,0.752349532499803,0.259309061980272,0
2023-02-13 10:00:00,12.2007902207817,1.47938808405844,0.259309061980272,0
2023-02-13 11:00:00,15.204167164148,1.77972577839508,0.259309061980272,0
2023-02-13 12:00:00,14.845703030646,1.74387936504487,0.259309061980272,0
2023-02-13 13:00:00,14.2153666335416,2.01118594334716,0.537345412140987,0
2023-02-13 14:00:00,11.8180121282727,1.77145049282027,0.589649279993003,0
2023-02-13 15:00:00,10.6377844974372,1.65342772973672,0.589649279993003,0
2023-02-13 16:00:00,7.56541381169295,1.3461906611623,0.589649279993003,0
2023-02-13 17:00:00,3.56272201625938,0.945921481618941,0.589649279993003,0
2023-02-13 18:00:00,1.56775482398451,0.746424762391454,0.589649279993003,0
2023-02-13 19:00:00,-0.209413053807578,0.302545598151447,0.432169873920364,0
2023-02-13 20:00:00,0.0466368979361412,0.328150593325819,0.323486903532205,0
2023-02-13 21:00:00,0.176637922088916,0.341150695741096,0.323486903532205,0
2023-02-13 22:00:00,0.54916367516198,0.378403271048403,0.323486903532205,0
2023-02-13 23:00:00,0.367955845199523,0.360282488052157,0.323486903532205,0
2023-02-14,-0.303337342486661,0.293153169283539,0.323486903532205,0
2023-02-14 01:00:00,0.985638698921587,0.422050773424363,0.30241814425472,0
2023-02-14 02:00:00,0.71446192821452,0.330106144730627,0.258659951909175,0
2023-02-14 03:00:00,0.195059447644756,0.27816589667365,0.258659951909175,0
2023-02-14 04:00:00,-0.121363648860406,0.246523587023134,0.258659951909175,0
2023-02-14 05:00:00,1.89845026082035,0.44850497799121,0.258659951909175,0
2023-02-14 06:00:00,2.30450478418774,0.489110430327949,0.258659951909175,0
2023-02-14 07:00:00,2.29124069525076,0.487784021434251,0.25797568560535,0
2023-02-14 08:00:00,2.34919909563168,0.41146790501332,0.176547995450152,0
2023-02-14 09:00:00,5.42755709048089,0.719303704498242,0.176547995450152,0
2023-02-14 10:00:00,6.38965618067316,0.815513613517468,0.176547995450152,0
2023-02-14 11:00:00,7.8482345455375,0.961371450003903,0.176547995450152,0
2023-02-14 12:00:00,9.34310716963381,1.11085871241353,0.176547995450152,0
2023-02-14 13:00:00,9.9817807259192,1.17472606804207,0.176547995450152,0
2023-02-14 14:00:00,8.86598918437874,1.05180780302688,0.168138154894803,0
2023-02-14 15:00:00,7.11602398468012,0.876811283057019,0.165208884589007,0
2023-02-14 16:00:00,6.11317999723458,0.776526884312465,0.165208884589007,0
2023-02-14 17:00:00,3.17456377305259,0.482665261894265,0.165208884589007,0
2023-02-14 18:00:00,1.59879010645419,0.325087895234426,0.165208884589007,0
2023-02-14 19:00:00,-0.393913485678669,0.12581753602114,0.165208884589007,0
2023-02-14 20:00:00,-0.864808735387747,0.146012850077545,0.229690188656848,0
2023-02-14 21:00:00,-0.0319469866332448,0.274155584304537,0.277350282967861,0
2023-02-14 22:00:00,0.394416241165319,0.316791907084393,0.277350282967861,0
2023-02-14 23:00:00,0.57945262800349,0.33529554576821,0.277350282967861,0
2023-02-15,0.306398091453611,0.307990092113222,0.277350282967861,0
